가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
육산장 홍대본점,따 히,1,5,2025-08-05,5,TRUE,80,야장느낌인데도 에어컨 있어서 시원해서 좋았어요! 평일 저녁에 갔는데 생각보다 한산했고 직원분도 친절하십니다~ 고기도 정말 맛있어요~~~!!👍👍👍,브론즈 레벨
육산장 홍대본점,강용준,1,5,2025-08-05,5,TRUE,22,가성비 되게 좋고 직원분들이 친절해여ㅎㅎ,브론즈 레벨
육산장 홍대본점,ham,50,4.1,2025-08-04,2,FALSE,27,음... 가성비 별로 맛이 그저그럼 분위기는 좋음,실버 레벨
육산장 홍대본점,후기미제공거름,66,3.6,2025-08-02,2,FALSE,30,맛 ㄱㅊ 다만 위생 의심됨 물 따르는데 파채가 나왔어요,실버 레벨
육산장 홍대본점,밥,54,2.2,2025-07-23,1,FALSE,13,후기 1 계정 : 바이럴,골드 레벨
육산장 홍대본점,해진,1,5,2025-07-20,5,TRUE,44,외국인 친구 데려갔는데 좋아하고 맛있었어요! 분위기도 너무 시끄럽지 않아 좋아요,브론즈 레벨
육산장 홍대본점,박준혁,1,5,2025-07-20,5,TRUE,20,분위기가 좋고 맛있어요 가성비 좋아요,브론즈 레벨
육산장 홍대본점,지윤,4,5,2025-07-18,5,TRUE,17,와악 너무 맛있어요 꼭 오십셔.,브론즈 레벨
육산장 홍대본점,정수아,3,5,2025-07-18,5,TRUE,11,너무 맛있어요!!!!,브론즈 레벨
육산장 홍대본점,김희진,29,4.4,2025-07-14,5,TRUE,4,맛있어요,실버 레벨
육산장 홍대본점,연우,1,5,2025-07-06,5,TRUE,24,맛있어요 직원분도 친절하시고 분위기도 조아요,브론즈 레벨
육산장 홍대본점,냠냠,3,5,2025-07-05,5,TRUE,121,남자친구가 충격적일 정도로 맛있대요 여기 서울 아닌거 같다구 가평 온거 같다고 그럽니다ㅎㅎ 들어가자마자 캠핑장 갬성 미쳤구 우대갈비 비쥬얼도 좋고 한상 차림 깔끔하고 맛있습니다! 좋은날 분의기 좋게 오면 좋을거 같아요,브론즈 레벨
육산장 홍대본점,토마토샐,7,4.7,2025-06-25,3,TRUE,51,우연히 왔는데 분위기도 좋고 맛있어요! 양이 적긴 한데 본매로우도 있고 신기한 경험이었습니다,실버 레벨
육산장 홍대본점,🐈,3,5,2025-06-23,5,TRUE,32,간만에 홍대나들이 분위기도 좋고 음식도 너무 맛있어요 👍👍,브론즈 레벨
육산장 홍대본점,희경,1,5,2025-06-23,5,TRUE,37,캠핑 온 기분 나고 좋아요 불멍도 가능~~~~~ 고기도 너무 맛있음,브론즈 레벨
육산장 홍대본점,비둘기,1,5,2025-06-22,5,TRUE,17,와... 분위기랑 미쳤어요~~~,브론즈 레벨
육산장 홍대본점,과즙멍뭉시치,1,5,2025-06-21,5,FALSE,29,친구랑 지나가다 들어왔는데 분위기가 너무 맘에 들어요,브론즈 레벨
육산장 홍대본점,히히,1,5,2025-06-18,5,FALSE,18,진짜 맛있고 분위기도 좋아요 !!,브론즈 레벨
육산장 홍대본점,황선용,1,5,2025-06-17,5,TRUE,78,평일 저녘 방문했는데 운좋게 대기없이 들어왔어요! 분위기와 맛이 미쳤어요 홍대이지만 캠핑장에서 먹는 느낌!!!! 비올때 무조건 재방문할겂니다,브론즈 레벨
육산장 홍대본점,dd,5,5,2025-06-14,5,TRUE,18,분위기 좋고 고기 정말 맛있어요!,브론즈 레벨
육산장 홍대본점,강형준,3,5,2025-06-14,5,TRUE,38,야장오실때는 육산장이 최고인거 같아요 음식도 맛있고 분위기도 좋아요!,브론즈 레벨
육산장 홍대본점,맛집찾아삼만리,2,5,2025-06-14,5,TRUE,45,홍대에서 이런 분위기 느끼며 고기먹을수있다니 좋아요 직원이 친절하고 고기가맛있어요,브론즈 레벨
육산장 홍대본점,라임,2,5,2025-06-13,5,TRUE,102,"오랜만에 우대갈비 맛집을 찾아 너무 좋네요, 고기도 살살 녹구 좋은 사람들과 맛있는 고기 먹으면서 행복함이 200%입니다 육산장에서만 맛볼수 있는 맛 당연히 재방문 의사 100%입니다",브론즈 레벨
