식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
능동미나리 성수지점,곰곰히5,5,2026.01.17,1번째 방문,영수증,가격에 비해 맛이나 반찬도 별로에요. 무엇보다 자리가 너무 좁아서 밥먹는데 정신이하나도 없어요. 바로 앞에 화장실 옆에는 부엌이고 최악이었습니다.,81,True
능동미나리 성수지점,냠냠뇨뇸,368,2026.01.17,1번째 방문,영수증,"웨이팅 10분 이내로 하고 회전율 빨랐습니다. 기다리는 분들을 위한 생강차도 입구쪽에 준비되어 있었어요~ 맛도 맛이지만 직원분들 한분 한분이 전문적이시고 굉장히 친절하셨어요~!! 덕분에 더 맛있고 훌륭한 식사였습니다. 곰탕의 미나리가 잔뜩 들어가있어서 맛있었는데 육회비빔밥이 저한테는 너무 특별했어요~! 처음 먹어보는 육회비빔밥 스타일이었고, 간장양념이었습니다. 싱거우면 따로 말해달라고 했지만 싱겁지는 않았네요. 같이 들어있던 무? 인지 오독오독하니 씹는 맛이 훌륭하고 새콤달콤한게 킥이었어요!! 다른 지점도 많이 생겨서 더 편하게 맛볼 수 있길 바래봅니다~!! 재방문 의사 무조건 있습니다.",332,True
능동미나리 성수지점,엄마나,90,2026.01.17,1번째 방문,영수증,주말 12시쯤엔 줄 없이 바로 입장했어요! 쌀쌀한 날씨에 뜨끔한 국밥 먹고 싶어서 나리특곰탕 육회비빔밥 육전반접시 시켰어요 예상보다 곰탕은 쏘쏘했는데 육회비빔밥이 미나리와 참기름 조합으로 너무나 향이 좋고 맛있더라구요😍😍😍 육전은 계란맛도 진하게 나고 진짜 맛있어요! 육회에 미나리 무침 + 간장소스양파 얹어서 드셔보세요🖤 막걸리 먹고 싶어지는 맛입니당ㅋㅋㅋ 또먹고 싶네요😀🙂☺️,212,True
능동미나리 성수지점,josunnamja,577,2026.01.16,1번째 방문,영수증,국물 그 쪼매 리필좀 해달라니까 안해주노 스울인심 이래가 쓰것나 깍재이놈들 영 밸로네 그래도 마슨있드라,57,False
능동미나리 성수지점,원주혁신혼밥러ㅇㅈ,575,2026.01.16,1번째 방문,영수증,"능동미나리곰탕 15,000 + 육회비빔밥 15,000 먹었어요. 총총썬 미나리가 가득 올라가 있는 곰탕은 큼직한 무가 3개 들어있어요. 곰탕 안에 밥이 토렴되어 들어가 있어요. 육회비빔밥을 한입 뺏어 먹었는데, 오마이갓 엄청 맛있네요. 안에 들어가있는 참기름향이 너무 고소해요. 또 오게 된다면 곰탕이 아니라 육회비빔밥을 먹을 것 같아요. 육회비빔밥 시키면 곰탕 국물도 조금 줘서 저는 육회비빔밥을 더 추천드립니다. 깍두기는 너무 시었어요. 외국인 손님이 많아요. 줄을 섰는데 회전율이 좋아 10분 정도 기다리고 금방 입장했어요. 직원분들이 엄청 친절하네요. 줄설때 마시라고 차도 구비되어 있어서 사장님의 인심이 느껴지는 기분좋은 식당입니다🥰",359,True
능동미나리 성수지점,221b,985,2026.01.15,1번째 방문,영수증,평일 1시에 운좋게 웨이팅 없이 입장!!! 미나리 곰탕은 처음엔 독특한 향이 났는데 국물맛은 깔끔하고 맛있었어요. 곰탕 고기도 두꺼운 편이라 배불러요. 육전은 같이 먹는 미나리 무침이 킥입니다!!! 간장소스도 맛있어요!,122,True
능동미나리 성수지점,kenit,2192,2026.01.15,12번째 방문,영수증,늘 와도 늘 맛있는집~어른도 아이도 육회비빔밥 좋아합니다,31,True
능동미나리 성수지점,판동자,145,2026.01.15,1번째 방문,영수증,생긴건 어디 공원 연못에서 볼법한 비쥬얼인데 맛은 상당해요 슴슴하면서도 고소한 고기육수에 싱그러운 풀향을 더해주는 미나리가 의외의 꿀조합이에요 3시쯤 가서 줄안서고 먹었지만 점심때가면 대기가 엄청나니 시간대를 잘정해서 가면 좋을거 같아요,132,True
능동미나리 성수지점,딘둡,161,2026.01.14,1번째 방문,영수증,깔끔하고 맛있어요!!💟💟,13,True
능동미나리 성수지점,parkchelin guide,80,2026.01.11,1번째 방문,영수증,웨이팅해서 먹을만 하네요! 곰탕도 곰탕이지만 육전도 기본 미나리샐러드도 맛있네요 ㅎ,46,True
능동미나리 성수지점,ros****,1874,2026.01.10,1번째 방문,영수증,육향 좋고 간도 딱맞고 맛있어요,17,False
능동미나리 성수지점,술병난꼬부깅,1215,2026.01.10,2번째 방문,영수증,🌟🌟🌟🌟🌟 애정하는 곳인데 웨이팅이 부담스러워서 잘 못가는곳 그래도 요즘은 좀 나아진듯해요. 10분만에 드감. 소꼬리찜은 처음 먹었는데 소꼬리찜두 최고👍🏻 육회는 지난번에는 너무 맛있었는데 이번에는 속이 너무 얼어있었음🥲,123,True
능동미나리 성수지점,트루맛쇼,228,2026.01.10,1번째 방문,영수증,사진을 못찍었어요... 용산점이 훠어어얼씬 좋았어요 성수점은... 재방문 안할 것 같아요 사진도 안찍음..,59,False
능동미나리 성수지점,한끼도,358,2026.01.08,1번째 방문,영수증,너무 맛있었던 능동미나리곰탕! 샌각보다 미나리 향이 강하지 않고 진짜 조화롭더라구요ㅎㅎ 고기양도 꽤 많고 같이 주시는 미나리 무침도 너무 맛있어요! 가게가 꽤 커서 회전율도 빠르고 직원들도 친절하세용ㅎㅎ,113,True
능동미나리 성수지점,Art145,125,2026.01.06,4번째 방문,영수증,미나리 신선하고 너무 맛있어요 지나가다 대기줄 없어서 바로 들어갔어요 4번째 방문으로 인기있는 곳은 역시 이유가 있습니다 홀 가운데 자리라 조금 시끄러웠어요 안쪽 자리 앉는걸 추천합니다,103,True
능동미나리 성수지점,보송보쏭,800,2026.01.05,1번째 방문,영수증,별 기대없이 방문헸는데 진짜 너~~~무 맛있게 먹은 한식이에요!!! 육회비빔밥도 간이 적절하고 미나리 넣은 곰탕은 이 겨울에 딱 어울리는 메뉴입니다. 또갈집으로 다른 메뉴도 다 궁금해요,103,True
능동미나리 성수지점,yan****,30,2025.12.29,1번째 방문,영수증,"장사가 잘되는 매장이라 좌석을 늘리려는 점은 이해합니다. 다만 직원들이 계속 오가는 통로이자 식기 정리 공간 앞에 테이블이 배치되어 있어 식사 환경이 매우 불편했습니다. 식사 중 일부 직원이 바로 옆에서 잡담과 욕설을 하는 상황도 있었고, 그로 인해 불쾌감을 느꼈습니다. 좌석 배치와 직원 관리 전반에 대한 개선이 필요해 보입니다. 종종 방문하던 곳이었는데 성수점은 재방문하지 않을 것 같네요.",220,False
능동미나리 성수지점,갓오복,161,2025.12.28,1번째 방문,영수증,왜 능동미나리 능동미나리 하는지 알겠는 맛이에요 특색이오 미나리가 아낌없이 들어가있어서 좋았어요 육회는 미리 얼려놓는건지 계란 노른자가 얼어있어서 그 부분이 아쉬웠어요…🥲,95,True
능동미나리 성수지점,KOR66,1069,2025.12.27,1번째 방문,영수증,운이좋아서 웨이팅을 피했습니다. 직원분들께서 친절하시고 육회비빔밥 추천,39,True
능동미나리 성수지점,fay97,876,2025.12.27,1번째 방문,영수증,성수동 나들이에서 들렸던 능동 미나리에서 육회 비빔밥과 미나리 곰탕 신선하고 맛있었어요 ~~,51,True
