가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
뼈탄집 성수역점,조연희,2,5,2025-12-21,5.0,True,167,"성수역 근처에 있는 성수역 삼겹살 맛집 뼈탄집을 다녀왔는데요. 육즙 장난아님 센불에 익혀서 그런지 육즙 그대로에 고소하고, 식감 좋고 진짜 너무 맛있었어요. 직접 다 구워주시는 편했고, 된장찌개는 건더기 가득에 맛 좋았습니다. 마무리로 아이스크림까지 완벽한 식당이에요 넘 만족스러운 곳. 추천합니다.",브론즈 레벨
뼈탄집 성수역점,선이,1,5,2025-12-20,5.0,True,31,고기질 좋아요! 친구랑 고르고 고르다 왔는데 만족합니당😍,브론즈 레벨
뼈탄집 성수역점,박성열,1,5,2025-12-20,5.0,True,4,맛있네용,브론즈 레벨
뼈탄집 성수역점,김해연,1,5,2025-12-20,5.0,False,39,고기 너무 질이 좋아요. 직원분도 친절하고 잘 구워줬어요. 또 올게요.,브론즈 레벨
뼈탄집 성수역점,영운,1,5,2025-12-19,5.0,False,19,맛있고 양많고 좋아요 또 오겠습니다,브론즈 레벨
뼈탄집 성수역점,영서,1,5,2025-12-19,5.0,True,270,"가족이랑 식사하러 방문했는데, 평소 좋아하던 메뉴가 있어서 기대하고 갔고 기대 이상으로 만족스러웠어요. 고기 퀄리티가 정말 좋아서 잡내 하나 없이 부드럽고 육즙도 풍부했고, 구워 먹을수록 맛이 살아나는 게 느껴졌습니다. 반찬도 깔끔하게 잘 나오고 고기랑 잘 어울려서 식사 내내 즐겁게 먹었어요. 사장님과 직원분들도 친절하게 응대해 주셔서 가족끼리 편안한 분위기에서 식사할 수 있었고, 전체적으로 맛·서비스·분위기까지 모두 만족스러워서 다음에 또 가족 외식으로 방문하고 싶은 곳입니다.",브론즈 레벨
뼈탄집 성수역점,진찬호,1,4,2025-12-17,4.0,True,74,추운 날씨에 조금 웨이팅하고 들어왔는데 매장도 넓고 고기 맛이 너무 기대됩니다 ㅎㅎㄹ 웨이팅 맛집으로 유명한 뼈탄집 방문인증 완료^^,브론즈 레벨
뼈탄집 성수역점,요미파더,2,5,2025-12-16,5.0,True,25,너무 맛있고 직원들 너무 친절합니다..강추!!,브론즈 레벨
뼈탄집 성수역점,김지수,1,5,2025-12-14,5.0,True,39,고기도 너무 맛있고 밑반찬도 다양해서 좋아요 담에 또 와야겠어요!!🤍🤍,브론즈 레벨
뼈탄집 성수역점,윤준서,2,5,2025-12-10,5.0,True,31,진짜 자주오는데 올때마 너무 맛있게 잘먹슺니나 고기 존맛,브론즈 레벨
뼈탄집 성수역점,메리츠화재  신현정,1,5,2025-12-10,5.0,True,11,맛있어요~~~~~^^,브론즈 레벨
뼈탄집 성수역점,김주환,7,4.6,2025-12-10,5.0,True,12,구워줘서 편하게 먹어요,브론즈 레벨
뼈탄집 성수역점,...,6,5,2025-12-09,5.0,True,118,뼈탄집 다른 지점들을 방문해보고 너무 맛있게 먹었어서 성수로도 방문했는데요! 역시나입니다 ㅠㅠ 고기가 입에서 살살 녹고 구워주셔서 너무 편해요!! 단체 회식이나 모임하기에도 좋고 성수 맛집으로 강력 추천드립니다!,브론즈 레벨
뼈탄집 성수역점,웃음의여왕♥,2,5,2025-12-07,5.0,True,53,여기 진짜 맛집이예요~~ 뼈구이 먹으러 왔는데 삼겹살도 맛있네요!!♡ 앞으로 단골 예정입니다!!,브론즈 레벨
뼈탄집 성수역점,yk,2,3,2025-12-07,5.0,True,49,데이트나 가족모임 회식하기 좋을 것 같아요~ 자리도 넓고 쾌적하고 고기도 맛있습니다~!!,브론즈 레벨
뼈탄집 성수역점,신정훈,1,5,2025-12-07,5.0,True,60,성수에 데이트 하러 와서 고기 먹고 싶었는데 뼈탄집 너무 맛있었어요 고기 질도 좋고 다음에도 오고싶어요 !!,브론즈 레벨
뼈탄집 성수역점,네모,2,3,2025-12-06,5.0,False,5,맛있어요~,브론즈 레벨
뼈탄집 성수역점,강승현,1,4,2025-12-06,4.0,True,14,맛잇어요 구워주시고 좋네요,브론즈 레벨
뼈탄집 성수역점,@,45,4,2025-12-06,5.0,True,11,맛있게 잘 먹고갑니다,실버 레벨
뼈탄집 성수역점,핑슐랭가이드,1134,4.6,2025-12-06,5.0,True,25,진짜 다맛있음!! 파장소스와 묵은지 조합 미쳫,블루 레벨
뼈탄집 성수역점,이승우,1,5,2025-12-04,5.0,True,40,외국인 친구에게 한국식 바베큐를 소개시켜주기 최고의 장소입니다 추천드려용,브론즈 레벨
뼈탄집 성수역점,하늘에구름이둥둥,11,5,2025-11-30,5.0,True,110,고기가 밋있는집으로 신선한 고기맛에 반했답니다. 쫄깃한 삼겹살 목살까지 아주 맛있게 잘먹었답니다. 친철하시고 고기도 구워주는집이에요. 부담없이 친구들과 함께 와서 먹기좋은 고기집. 다음에 또뵈요ㅎㅎ,실버 레벨
뼈탄집 성수역점,김태형,2,5,2025-11-30,5.0,True,29,클라이밍 끝나고 고깃집 데이트! 넘 맛있어서 자주가요,브론즈 레벨
