platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,분위기_matched_keywords
naver,락희옥 마포본점,릴리로즈0114,281.0,2025.10.12,1번째 방문,영수증,지인 추천받아 락희옥 마포점에 다녀왔습니다 기존 보쌈과는 조금 다른 비주얼이 신선햏어요 고기맛이 무척 고소했습니다 보쌈을 여러가지 방법으로 먹어봤는데 저는 왜 생배추에 고기를 얹고 된장을 곁들여 먹는게 제일 맛있더라구요~ 그리고 시그니쳐메뉴 김치말이국수도 먹어봤는데 깔끔한 맛으로 고기를 먹고 난후 먹기 딱 좋았어요 전체적으로 깔끔하고 고급스러운 느낌으로 내주셔서 뭔가 대접 받는 느낌이였어요 다음엔 부모님과 오고 싶습니다~^^,239,True,,,,지인 추천받아 락희옥 마포점에 다녀왔습니다 기존 보쌈과는 조금 다른 비주얼이 신선햏어요 고기맛이 무척 고소했습니다 보쌈을 여러가지 방법으로 먹어봤는데 저는 왜 생배추에 고기를 얹고 된장을 곁들여 먹는게 제일 맛있더라구요~ 그리고 시그니쳐메뉴 김치말이국수도 먹어봤는데 깔끔한 맛으로 고기를 먹고 난후 먹기 딱 좋았어요 전체적으로 깔끔하고 고급스러운 느낌으로 내주셔서 뭔가 대접 받는 느낌이였어요 다음엔 부모님과 오고 싶습니다~^^,지인 추천받아 락희옥 마포점에 다녀왔습니다 기존 보쌈과는 조금 다른 비주얼이 신선햏어요 고기맛이 무척 고소했습니다 보쌈을 여러가지 방법으로 먹어봤는데 저는 왜 생배추에 고기를 얹고 된장을 곁들여 먹는게 제일 맛있더라구요 그리고 시그니쳐메뉴 김치말이국수도 먹어봤는데 깔끔한 맛으로 고기를 먹고 난후 먹기 딱 좋았어요 전체적으로 깔끔하고 고급스러운 느낌으로 내주셔서 뭔가 대접 받는 느낌이였어요 다음엔 부모님과 오고 싶습니다,0,0,0,0,0,0,0,239,깔끔
naver,이태리국시 성수,myj****,22.0,2026.04.02,1번째 방문,예약,회사 동기들이랑 퇴근하고 왔는데 회사에서 받은 스트레스 날아가는 힐링되는 맛이에요.. 🥹 분위기도 너모 좋고 인테리어도 예쁘고 직원분들도 친절해서 기분 좋아지는 곳.. ❣️ 한식적인 파스타라고 해서 궁금했는데 진짜 색다르게 맛있어서 엄마랑 또 오고 싶어요 🫶🫶,145,True,,,,회사 동기들이랑 퇴근하고 왔는데 회사에서 받은 스트레스 날아가는 힐링되는 맛이에요.. 🥹 분위기도 너모 좋고 인테리어도 예쁘고 직원분들도 친절해서 기분 좋아지는 곳.. ❣️ 한식적인 파스타라고 해서 궁금했는데 진짜 색다르게 맛있어서 엄마랑 또 오고 싶어요 🫶🫶,회사 동기들이랑 퇴근하고 왔는데 회사에서 받은 스트레스 날아가는 힐링되는 맛이에요 분위기도 너모 좋고 인테리어도 예쁘고 직원분들도 친절해서 기분 좋아지는 곳 EMO_POS 한식적인 파스타라고 해서 궁금했는데 진짜 색다르게 맛있어서 엄마랑 또 오고 싶어요,1,0,0,0,0,0,0,145,"분위기, 인테리어"
naver,육산장 홍대본점,YOUNG1127,103.0,2026.02.04,1번째 방문,영수증,분위기가 좋고 인테리어가 예뻐요 고기 맛있어요 데이트용으로 좋을거같아요,39,True,,,,분위기가 좋고 인테리어가 예뻐요 고기 맛있어요 데이트용으로 좋을거같아요,분위기가 좋고 인테리어가 예뻐요 고기 맛있어요 데이트용으로 좋을거같아요,0,0,0,0,0,0,0,39,"분위기, 인테리어, 데이트"
naver,육산장 홍대본점,dls****,3.0,2026.04.30,1번째 방문,영수증,분위기가 좋아요!!! 대기없이 야장쪽으로 입장했어요 주말이나 금요일 저녁에 오면 대기해야 할 수도 있을거같아요!! 고기 정말 맛있고 직원분들 너무 친절해서 기분좋은 식사 했습니다 매장도 크고 분위기도 좋아서 친구들이랑 기분좋게 식사했습니다🤤 최고최고!!!,142,True,,,,분위기가 좋아요!!! 대기없이 야장쪽으로 입장했어요 주말이나 금요일 저녁에 오면 대기해야 할 수도 있을거같아요!! 고기 정말 맛있고 직원분들 너무 친절해서 기분좋은 식사 했습니다 매장도 크고 분위기도 좋아서 친구들이랑 기분좋게 식사했습니다🤤 최고최고!!!,분위기가 좋아요 EXCLAM 대기없이 야장쪽으로 입장했어요 주말이나 금요일 저녁에 오면 대기해야 할 수도 있을거같아요 EXCLAM 고기 정말 맛있고 직원분들 너무 친절해서 기분좋은 식사 했습니다 매장도 크고 분위기도 좋아서 친구들이랑 기분좋게 식사했습니다 최고최고 EXCLAM,0,0,0,0,1,0,0,142,"분위기, 매장"
kakao,장인닭갈비 홍대점,임애진,48.0,2026-03-05,,,홍대에서 닭갈비 먹으려고 찾다가 장인닭갈비 홍대점 다녀왔어요. 국내산 닭을 사용해서 그런지 고기가 부드럽고 양념도 너무 자극적이지 않아서 맛있게 먹었어요. 특히 모짜렐라치즈를 함께 곁들여 먹으니까 고소함이 더해져서 정말 잘 어울리더라고요. 쌈채소가 셀프바로 준비되어 있어서 마음껏 가져다 먹을 수 있는 점도 좋았어요. 사리 종류도 다양해서 취향대로 추가하기 좋고 마지막에 먹은 볶음밥까지 든든하게 마무리했습니다. 매장도 깔끔하고 분위기도 좋아서 홍대에서 닭갈비 먹고 싶을 때 다시 방문하고 싶은 곳이에요.,282,False,5.0,5.0,실버 레벨,홍대에서 닭갈비 먹으려고 찾다가 장인닭갈비 홍대점 다녀왔어요. 국내산 닭을 사용해서 그런지 고기가 부드럽고 양념도 너무 자극적이지 않아서 맛있게 먹었어요. 특히 모짜렐라치즈를 함께 곁들여 먹으니까 고소함이 더해져서 정말 잘 어울리더라고요. 쌈채소가 셀프바로 준비되어 있어서 마음껏 가져다 먹을 수 있는 점도 좋았어요. 사리 종류도 다양해서 취향대로 추가하기 좋고 마지막에 먹은 볶음밥까지 든든하게 마무리했습니다. 매장도 깔끔하고 분위기도 좋아서 홍대에서 닭갈비 먹고 싶을 때 다시 방문하고 싶은 곳이에요.,홍대에서 닭갈비 먹으려고 찾다가 장인닭갈비 홍대점 다녀왔어요 국내산 닭을 사용해서 그런지 고기가 부드럽고 양념도 너무 자극적이지 않아서 맛있게 먹었어요 특히 모짜렐라치즈를 함께 곁들여 먹으니까 고소함이 더해져서 정말 잘 어울리더라고요 쌈채소가 셀프바로 준비되어 있어서 마음껏 가져다 먹을 수 있는 점도 좋았어요 사리 종류도 다양해서 취향대로 추가하기 좋고 마지막에 먹은 볶음밥까지 든든하게 마무리했습니다 매장도 깔끔하고 분위기도 좋아서 홍대에서 닭갈비 먹고 싶을 때 다시 방문하고 싶은 곳이에요,0,0,0,0,0,0,0,282,"분위기, 매장, 깔끔"
naver,육산장 홍대본점,hsa****,23.0,2026.04.28,1번째 방문,영수증,가게 분위기도 좋고 구성이 알차서 좋네요 셀프바도 좋습니다!,33,True,,,,가게 분위기도 좋고 구성이 알차서 좋네요 셀프바도 좋습니다!,가게 분위기도 좋고 구성이 알차서 좋네요 셀프바도 좋습니다 EXCLAM,0,0,0,0,1,0,0,33,분위기
kakao,옥동식 서교점,Lena Lee,11.0,2025-08-05,,,어? 어랏? 으음? 이게 맞나...? 밥은 끝까지 뭉쳐서 설익은 듯 꼬들거리고 심지어 탕은 뜨거운 게 아니라 따뜻했죠 고기는 이렇게 이불처럼 컸었나...? 이렇게 돼지냄새가 살짝 났었나...? 국물이 원래 이렇게...살짝 비렸었나...? 내가 이상한건가...? 갸웃 갸웃 거리며 먹는동안 경직되어있던 홀의 분위기도 한 몫 했습니다 따뜻하고 다정했던 분위기가 아닌. 직원분은 왔다갔다 사감선생님 모드셨고 손님들은 간혹가다 한두마디 섞을 정도의 고요함 기괴한 분위기... 차라리 만두가 났었는데 그나마 좀...덜 뜨겁더군요.... 다시 갈건지는 고민해봐야겠습니다,312,True,2.0,3.2,실버 레벨,어? 어랏? 으음? 이게 맞나...? 밥은 끝까지 뭉쳐서 설익은 듯 꼬들거리고 심지어 탕은 뜨거운 게 아니라 따뜻했죠 고기는 이렇게 이불처럼 컸었나...? 이렇게 돼지냄새가 살짝 났었나...? 국물이 원래 이렇게...살짝 비렸었나...? 내가 이상한건가...? 갸웃 갸웃 거리며 먹는동안 경직되어있던 홀의 분위기도 한 몫 했습니다 따뜻하고 다정했던 분위기가 아닌. 직원분은 왔다갔다 사감선생님 모드셨고 손님들은 간혹가다 한두마디 섞을 정도의 고요함 기괴한 분위기... 차라리 만두가 났었는데 그나마 좀...덜 뜨겁더군요.... 다시 갈건지는 고민해봐야겠습니다,어 QUESTION 어랏 QUESTION 으음 QUESTION 이게 맞나 QUESTION 밥은 끝까지 뭉쳐서 설익은 듯 꼬들거리고 심지어 탕은 뜨거운 게 아니라 따뜻했죠 고기는 이렇게 이불처럼 컸었나 QUESTION 이렇게 돼지냄새가 살짝 났었나 QUESTION 국물이 원래 이렇게 살짝 비렸었나 QUESTION 내가 이상한건가 QUESTION 갸웃 갸웃 거리며 먹는동안 경직되어있던 홀의 분위기도 한 몫 했습니다 따뜻하고 다정했던 분위기가 아닌 직원분은 왔다갔다 사감선생님 모드셨고 손님들은 간혹가다 한두마디 섞을 정도의 고요함 기괴한 분위기 차라리 만두가 났었는데 그나마 좀 덜 뜨겁더군요 다시 갈건지는 고민해봐야겠습니다,0,0,0,0,0,1,0,312,분위기
kakao,뼈탄집 성수역점,김예림,1.0,2026-01-31,,,매장이 쾌적하고 넓어서 좋아요 가족모임이나 회식장소로도 좋을 것 같아요 삼겹살도 맛있고 양도 넉넉해서 고깃집 데이트 장소로도 추천해용,74,True,5.0,5.0,브론즈 레벨,매장이 쾌적하고 넓어서 좋아요 가족모임이나 회식장소로도 좋을 것 같아요 삼겹살도 맛있고 양도 넉넉해서 고깃집 데이트 장소로도 추천해용,매장이 쾌적하고 넓어서 좋아요 가족모임이나 회식장소로도 좋을 것 같아요 삼겹살도 맛있고 양도 넉넉해서 고깃집 데이트 장소로도 추천해용,0,0,0,0,0,0,0,74,"매장, 쾌적, 넓, 데이트"
naver,할머니의 레시피,swing6948,230.0,2025.02.01,1번째 방문,영수증,비빔밥 정식은 불고기가 야들하네 양념맛은 살짝 짜나 맛있어요 한우떡갈비는 삼삼하니 그냥 먹어도 맛있어요. 제일!!! 맛있었어요 생선구이는 가자미인거 같은데 밑간이 좀 더 필요할 듯하고 좀 더 비삭해도 좋을 듯해요 호박죽은 단호박에 찰쌉을 푼듯 맛있어요 특히 밥.. 쌀이 좋아요 밥 잘 안먹는데 싹 비웠어요 전체적으로 삼삼하고 깔끔해서 건강식이네요 혼밥으로도 탁월할 듯 그리고 가격도 성수동에서 착해요,223,True,,,,비빔밥 정식은 불고기가 야들하네 양념맛은 살짝 짜나 맛있어요 한우떡갈비는 삼삼하니 그냥 먹어도 맛있어요. 제일!!! 맛있었어요 생선구이는 가자미인거 같은데 밑간이 좀 더 필요할 듯하고 좀 더 비삭해도 좋을 듯해요 호박죽은 단호박에 찰쌉을 푼듯 맛있어요 특히 밥.. 쌀이 좋아요 밥 잘 안먹는데 싹 비웠어요 전체적으로 삼삼하고 깔끔해서 건강식이네요 혼밥으로도 탁월할 듯 그리고 가격도 성수동에서 착해요,비빔밥 정식은 불고기가 야들하네 양념맛은 살짝 짜나 맛있어요 한우떡갈비는 삼삼하니 그냥 먹어도 맛있어요 제일 EXCLAM 맛있었어요 생선구이는 가자미인거 같은데 밑간이 좀 더 필요할 듯하고 좀 더 비삭해도 좋을 듯해요 호박죽은 단호박에 찰쌉을 푼듯 맛있어요 특히 밥 쌀이 좋아요 밥 잘 안먹는데 싹 비웠어요 전체적으로 삼삼하고 깔끔해서 건강식이네요 혼밥으로도 탁월할 듯 그리고 가격도 성수동에서 착해요,0,0,0,0,1,0,0,223,"깔끔, 혼밥"
naver,육산장 홍대본점,kimmmhii,17.0,2026.03.01,1번째 방문,영수증,일본인 친구와 방문했어요! 친구도 저도 맛있게 잘 먹었습니다 ㅎㅎ 매장 내 분위기 인테리어도 좋았어요,56,True,,,,일본인 친구와 방문했어요! 친구도 저도 맛있게 잘 먹었습니다 ㅎㅎ 매장 내 분위기 인테리어도 좋았어요,일본인 친구와 방문했어요 EXCLAM 친구도 저도 맛있게 잘 먹었습니다 매장 내 분위기 인테리어도 좋았어요,0,0,0,0,1,0,0,56,"분위기, 인테리어, 매장"
naver,원조 조박집 본관,점박이스누피,1577.0,2026.02.27,1번째 방문,영수증,돼지갈비가 달지않아서 물리지않고 맛있어요. 맛보기 동치미국수도 개운하고 된장찌개가 너무 맛있어요. 밑반찬으로 나오는 김치도 고기랑 잘 어울려요. 저녁에 가면 대기가 많긴하지만 자리가 금방 빠져서 오래 기다리지않았어요. 손님이 많지만 직원분들이 불판도 자주 갈아주시고 친절하세요. 후식 식혜도 시판용이 아니라서 많이 달지않아서 맛있어요.,187,False,,,,돼지갈비가 달지않아서 물리지않고 맛있어요. 맛보기 동치미국수도 개운하고 된장찌개가 너무 맛있어요. 밑반찬으로 나오는 김치도 고기랑 잘 어울려요. 저녁에 가면 대기가 많긴하지만 자리가 금방 빠져서 오래 기다리지않았어요. 손님이 많지만 직원분들이 불판도 자주 갈아주시고 친절하세요. 후식 식혜도 시판용이 아니라서 많이 달지않아서 맛있어요.,돼지갈비가 달지않아서 물리지않고 맛있어요 맛보기 동치미국수도 개운하고 된장찌개가 너무 맛있어요 밑반찬으로 나오는 김치도 고기랑 잘 어울려요 저녁에 가면 대기가 많긴하지만 자리가 금방 빠져서 오래 기다리지않았어요 손님이 많지만 직원분들이 불판도 자주 갈아주시고 친절하세요 후식 식혜도 시판용이 아니라서 많이 달지않아서 맛있어요,0,0,0,0,0,0,0,187,자리
kakao,각시보쌈,김민철,12.0,2025-05-18,,,항정수육 잘하는 집 막국수 많이 안 달아서 좋았던 집 반찬구성도 맘에 드는 곳 다만 테이블이 너무 끈적했음,59,False,4.0,4.8,실버 레벨,항정수육 잘하는 집 막국수 많이 안 달아서 좋았던 집 반찬구성도 맘에 드는 곳 다만 테이블이 너무 끈적했음,항정수육 잘하는 집 막국수 많이 안 달아서 좋았던 집 반찬구성도 맘에 드는 곳 다만 테이블이 너무 끈적했음,0,0,0,0,0,0,0,59,테이블
kakao,홍대 조선시대,오세빈,1.0,2026-02-03,,,너무너무 분위기도 좋고 맛있어요! 안주도 가성비고 게임까지 즐길수 있어서 최고예요..,47,False,5.0,5.0,브론즈 레벨,너무너무 분위기도 좋고 맛있어요! 안주도 가성비고 게임까지 즐길수 있어서 최고예요..,너무너무 분위기도 좋고 맛있어요 EXCLAM 안주도 가성비고 게임까지 즐길수 있어서 최고예요,0,0,0,0,1,0,0,47,분위기
kakao,쭌곱창,코풀소,7.0,2025-05-16,,,양 많구 맛있어요! 밑반찬도 깔끔하구 친절하세요!!😆,29,True,5.0,4.0,실버 레벨,양 많구 맛있어요! 밑반찬도 깔끔하구 친절하세요!!😆,양 많구 맛있어요 EXCLAM 밑반찬도 깔끔하구 친절하세요 EXCLAM EMO_POS,1,0,0,0,1,0,0,29,깔끔
naver,육산장 홍대본점,낑깡꽁17,16.0,2026.04.12,1번째 방문,영수증,홍대 중심부에 야장이 있다니 너무 좋아요ㅠㅠ 분위기도 아늑하고 고기도 너무 맛있어요…♡ 초벌해 나와서 완전 편합니다. 덕분에 행복하게 주말 즐겼습니다 !!!! 재방문 의사 너무너무 있슴 !,105,True,,,,홍대 중심부에 야장이 있다니 너무 좋아요ㅠㅠ 분위기도 아늑하고 고기도 너무 맛있어요…♡ 초벌해 나와서 완전 편합니다. 덕분에 행복하게 주말 즐겼습니다 !!!! 재방문 의사 너무너무 있슴 !,홍대 중심부에 야장이 있다니 너무 좋아요 분위기도 아늑하고 고기도 너무 맛있어요 EMO_POS 초벌해 나와서 완전 편합니다 덕분에 행복하게 주말 즐겼습니다 EXCLAM 재방문 의사 너무너무 있슴 EXCLAM,1,0,0,1,1,0,0,105,분위기
kakao,능동미나리 성수점,김현우,1.0,2026-03-30,,,첫방문이었는데 보기보다 매장이 넚고요 밥먹기 좋은 분위기였습니다 직원분들이 메뉴설명을 잘해주셔서 맛있게 먹었고요 직원분들이 친절해서 기분좋게 먹었습니다 비빔밥을 먹었는데 간장양념이더라고요 간장 비빔밥은 처음 먹어봤는데 제가 알던 비빔밥이 맞나싶을 정도로 맛있었습니다 육회도 굉장히 좋았습니다 웨이팅이 좀 많이 길긴하지만 기다려서 먹고가도 절대 후회없을 정도로 맛있었습니다!!,209,True,5.0,5.0,브론즈 레벨,첫방문이었는데 보기보다 매장이 넚고요 밥먹기 좋은 분위기였습니다 직원분들이 메뉴설명을 잘해주셔서 맛있게 먹었고요 직원분들이 친절해서 기분좋게 먹었습니다 비빔밥을 먹었는데 간장양념이더라고요 간장 비빔밥은 처음 먹어봤는데 제가 알던 비빔밥이 맞나싶을 정도로 맛있었습니다 육회도 굉장히 좋았습니다 웨이팅이 좀 많이 길긴하지만 기다려서 먹고가도 절대 후회없을 정도로 맛있었습니다!!,첫방문이었는데 보기보다 매장이 넚고요 밥먹기 좋은 분위기였습니다 직원분들이 메뉴설명을 잘해주셔서 맛있게 먹었고요 직원분들이 친절해서 기분좋게 먹었습니다 비빔밥을 먹었는데 간장양념이더라고요 간장 비빔밥은 처음 먹어봤는데 제가 알던 비빔밥이 맞나싶을 정도로 맛있었습니다 육회도 굉장히 좋았습니다 웨이팅이 좀 많이 길긴하지만 기다려서 먹고가도 절대 후회없을 정도로 맛있었습니다 EXCLAM,0,0,0,0,1,0,0,209,"분위기, 매장"
naver,마포양지설렁탕,먹고걷고햇빛듬뿍,1961.0,2026.03.17,1번째 방문,영수증,"처음으로 방문을 했습니다 5호선 마포역이나 공덕역을 통해서 올수가 있습니다, 공덕역 8번출구로 나와서 약 200미터 직진후에 왼쪽편에 건물이 보입니다, 창강빌딩 맞은편 풀리오매장과 다락광고판이 보이고 인근에 호텔 4군데가 있습니다, 가든호텔, 로이넷호텔, 신라스테이, 롯데 시티호텔이 있어서 외국분들도 많이 옵니다, 기본 설렁탕(14,000원)입니다, 테이블위에 대파통과 깍두기 파김치,배추김치통이 있으니 원하시는 김치를 드세요 공기밥과 국수사리는 처음부터 추가하거나 나중에도 가능하고 포장은 2인부터가능 국물이 많이 포장됩니다, 대한민국 방방곡곡 도시거리와 둘레길을 걸어다니면서 음식점 카페 빵집 박물관 기념관 소개하는 리뷰어입니다 ✅️ MY플레이스 리뷰어순위 TOP 30등 🌼🌸 ✅️리뷰 총조회수 1,800만회",399,True,,,,"처음으로 방문을 했습니다 5호선 마포역이나 공덕역을 통해서 올수가 있습니다, 공덕역 8번출구로 나와서 약 200미터 직진후에 왼쪽편에 건물이 보입니다, 창강빌딩 맞은편 풀리오매장과 다락광고판이 보이고 인근에 호텔 4군데가 있습니다, 가든호텔, 로이넷호텔, 신라스테이, 롯데 시티호텔이 있어서 외국분들도 많이 옵니다, 기본 설렁탕(14,000원)입니다, 테이블위에 대파통과 깍두기 파김치,배추김치통이 있으니 원하시는 김치를 드세요 공기밥과 국수사리는 처음부터 추가하거나 나중에도 가능하고 포장은 2인부터가능 국물이 많이 포장됩니다, 대한민국 방방곡곡 도시거리와 둘레길을 걸어다니면서 음식점 카페 빵집 박물관 기념관 소개하는 리뷰어입니다 ✅️ MY플레이스 리뷰어순위 TOP 30등 🌼🌸 ✅️리뷰 총조회수 1,800만회",처음으로 방문을 했습니다 5호선 마포역이나 공덕역을 통해서 올수가 있습니다 공덕역 8번출구로 나와서 약 200미터 직진후에 왼쪽편에 건물이 보입니다 창강빌딩 맞은편 풀리오매장과 다락광고판이 보이고 인근에 호텔 4군데가 있습니다 가든호텔 로이넷호텔 신라스테이 롯데 시티호텔이 있어서 외국분들도 많이 옵니다 기본 설렁탕 14 000원 입니다 테이블위에 대파통과 깍두기 파김치 배추김치통이 있으니 원하시는 김치를 드세요 공기밥과 국수사리는 처음부터 추가하거나 나중에도 가능하고 포장은 2인부터가능 국물이 많이 포장됩니다 대한민국 방방곡곡 도시거리와 둘레길을 걸어다니면서 음식점 카페 빵집 박물관 기념관 소개하는 리뷰어입니다 MY플레이스 리뷰어순위 TOP 30등 리뷰 총조회수 1 800만회,0,0,0,0,0,0,1,399,"매장, 테이블"
