platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,음식_matched_keywords
kakao,이태리국시 성수,전기샛별,140.0,2026-04-21,,,"맛있다고해서 왔는데, 정말 기대이상으로 맛있었습니다. 다음에는 여자랑 와야.. 할거같네요… ㅠ",52,True,5.0,4.2,골드 레벨,"맛있다고해서 왔는데, 정말 기대이상으로 맛있었습니다. 다음에는 여자랑 와야.. 할거같네요… ㅠ",맛있다고해서 왔는데 정말 기대이상으로 맛있었습니다 다음에는 여자랑 와야 할거같네요,0,0,0,0,0,0,0,52,"맛, 맛있"
naver,황금콩밭,비그르히그르,1229.0,2026.02.21,1번째 방문,영수증,"1인 4만원, 점심코스를 먹었는데 엥... 그냥 생두부주는 한정식이라는 느낌이라서 돈이 아까워요... 물론 생두부가 무척이나 맛있던 건 맞지만 이렇게 한끼 먹는데 인당 4만원이라고? 조금 많이 의아함... 차라리 커플세트 6만원이 조금 더 만족도가 높지 않았을까 생각이 드는데 예약하면 코스만 먹어야 한다고 1층에서 먹을 수 없다고 하니 당황스러울 뿐. 단품 메뉴도 단가가 높기 때문에 개인적으로 그냥 커플세트가 가장 가성비 좋아보임... 음 근데 사실 가성비는 없는 매장임🤔",266,True,,,,"1인 4만원, 점심코스를 먹었는데 엥... 그냥 생두부주는 한정식이라는 느낌이라서 돈이 아까워요... 물론 생두부가 무척이나 맛있던 건 맞지만 이렇게 한끼 먹는데 인당 4만원이라고? 조금 많이 의아함... 차라리 커플세트 6만원이 조금 더 만족도가 높지 않았을까 생각이 드는데 예약하면 코스만 먹어야 한다고 1층에서 먹을 수 없다고 하니 당황스러울 뿐. 단품 메뉴도 단가가 높기 때문에 개인적으로 그냥 커플세트가 가장 가성비 좋아보임... 음 근데 사실 가성비는 없는 매장임🤔",1인 4만원 점심코스를 먹었는데 엥 그냥 생두부주는 한정식이라는 느낌이라서 돈이 아까워요 물론 생두부가 무척이나 맛있던 건 맞지만 이렇게 한끼 먹는데 인당 4만원이라고 QUESTION 조금 많이 의아함 차라리 커플세트 6만원이 조금 더 만족도가 높지 않았을까 생각이 드는데 예약하면 코스만 먹어야 한다고 1층에서 먹을 수 없다고 하니 당황스러울 뿐 단품 메뉴도 단가가 높기 때문에 개인적으로 그냥 커플세트가 가장 가성비 좋아보임 음 근데 사실 가성비는 없는 매장임,0,0,0,0,0,1,1,266,"맛, 맛있, 메뉴, 면"
kakao,쭌곱창,jiny,26.0,2025-08-13,,,후기 이벤트에 속아.......ㅜ 너무 달고 질겨요.. 밥도 안좋은 쌀 쓰시는 듯.. 위생은 더 별로ㅜ 가지마세요.,64,True,1.0,3.2,실버 레벨,후기 이벤트에 속아.......ㅜ 너무 달고 질겨요.. 밥도 안좋은 쌀 쓰시는 듯.. 위생은 더 별로ㅜ 가지마세요.,후기 이벤트에 속아 너무 달고 질겨요 밥도 안좋은 쌀 쓰시는 듯 위생은 더 별로 가지마세요,0,0,0,0,0,0,0,64,밥
naver,굴다리식당,오이가싫은사람,259.0,2025.02.01,1번째 방문,예약,진짜 추운날에 시원한 김치찌게가 먹고 싶어 들어갔는데 들어가자마자 빨리 나왔고 아이랑 같이 식탁자리 말고 앉아서 먹는데 장판에 엉뜨도 되어있어서 따뜻하게 잘먹고 왔어요~ 양 엄청나구요 배불러서 다 못먹고 나왔어요 😂,120,True,,,,진짜 추운날에 시원한 김치찌게가 먹고 싶어 들어갔는데 들어가자마자 빨리 나왔고 아이랑 같이 식탁자리 말고 앉아서 먹는데 장판에 엉뜨도 되어있어서 따뜻하게 잘먹고 왔어요~ 양 엄청나구요 배불러서 다 못먹고 나왔어요 😂,진짜 추운날에 시원한 김치찌게가 먹고 싶어 들어갔는데 들어가자마자 빨리 나왔고 아이랑 같이 식탁자리 말고 앉아서 먹는데 장판에 엉뜨도 되어있어서 따뜻하게 잘먹고 왔어요 양 엄청나구요 배불러서 다 못먹고 나왔어요 EMO_LAUGH,0,0,1,0,0,0,0,120,"양, 김치, 짜"
kakao,홍대 조선시대,김은채,1.0,2026-01-29,,,가성비 좋고 너무 맛있어요~ 홍대 올때마다 들리는 곳♥,30,True,5.0,5.0,브론즈 레벨,가성비 좋고 너무 맛있어요~ 홍대 올때마다 들리는 곳♥,가성비 좋고 너무 맛있어요 홍대 올때마다 들리는 곳 EMO_POS,1,0,0,0,0,0,0,30,"맛, 맛있"
naver,금금 성수점,벼랑 위의 을차,1.0,2026.04.04,1번째 방문,영수증,"친구랑 오랜만에 만났는데 성수 팝업 들렀다 밥 먹기 좋네요. 메뉴도 간결하고, 깔끔해요. 국수 먹었는데 상큼하고 맛있어요. 묵은지 문어 국수 맛있고 담엔 다른 것도 먹으러 올 거 같아요. 간단하게 친구 연인이랑 먹기 좋아요",124,True,,,,"친구랑 오랜만에 만났는데 성수 팝업 들렀다 밥 먹기 좋네요. 메뉴도 간결하고, 깔끔해요. 국수 먹었는데 상큼하고 맛있어요. 묵은지 문어 국수 맛있고 담엔 다른 것도 먹으러 올 거 같아요. 간단하게 친구 연인이랑 먹기 좋아요",친구랑 오랜만에 만났는데 성수 팝업 들렀다 밥 먹기 좋네요 메뉴도 간결하고 깔끔해요 국수 먹었는데 상큼하고 맛있어요 묵은지 문어 국수 맛있고 담엔 다른 것도 먹으러 올 거 같아요 간단하게 친구 연인이랑 먹기 좋아요,0,0,0,0,0,0,0,124,"맛, 맛있, 메뉴, 간, 밥"
naver,굴다리식당,H3RSH3Y,307.0,2025.12.01,2번째 방문,예약,공덕동 맛집 ㅎㅎ 잘먹었슴다,15,True,,,,공덕동 맛집 ㅎㅎ 잘먹었슴다,공덕동 맛집 잘먹었슴다,0,0,0,0,0,0,0,15,맛
kakao,을밀대 본점,김상협,5.0,2025-04-28,,,거냉 시키면 얼음이 없는게 맞는데 물어보니 실수 하셨다네요.. 아마 옆 테이블과 주문이 혼동된것 같더라구요 여기까지는 그럴수 있습니다. 근데 그냥 먹으라는건 무슨 심보죠.? 사과도 없이 주는대로 먹으라는건 노포라고 해도 서비스 마인드가 기본이 안되있다고 보는게 맞는것 같습니다. 원래 좋아하던 평냉집이었는데 기분 확 상했네요 우레옥이나 필동은 친절한데 여기는 맛은 둘째치고 서비스가 실망스럽습니다.,222,True,1.0,1.0,브론즈 레벨,거냉 시키면 얼음이 없는게 맞는데 물어보니 실수 하셨다네요.. 아마 옆 테이블과 주문이 혼동된것 같더라구요 여기까지는 그럴수 있습니다. 근데 그냥 먹으라는건 무슨 심보죠.? 사과도 없이 주는대로 먹으라는건 노포라고 해도 서비스 마인드가 기본이 안되있다고 보는게 맞는것 같습니다. 원래 좋아하던 평냉집이었는데 기분 확 상했네요 우레옥이나 필동은 친절한데 여기는 맛은 둘째치고 서비스가 실망스럽습니다.,거냉 시키면 얼음이 없는게 맞는데 물어보니 실수 하셨다네요 아마 옆 테이블과 주문이 혼동된것 같더라구요 여기까지는 그럴수 있습니다 근데 그냥 먹으라는건 무슨 심보죠 QUESTION 사과도 없이 주는대로 먹으라는건 노포라고 해도 서비스 마인드가 기본이 안되있다고 보는게 맞는것 같습니다 원래 좋아하던 평냉집이었는데 기분 확 상했네요 우레옥이나 필동은 친절한데 여기는 맛은 둘째치고 서비스가 실망스럽습니다,0,0,0,0,0,1,0,222,"맛, 면, 평냉"
naver,할머니의 레시피,사라068,5.0,2025.09.07,1번째 방문,예약,웨이팅있어서 조금 기대했는데 실망ㅠ음식양이 너무 적음. 반찬은 정말 엄지손톱마냥 적게 나오고 맛도 그냥저냥..양이 적어서 신선한 맛인지도 모르겠..떡갈비 먹었는데 흔한 싸구려 기름진 떡갈비맛. 가격이 싼것도 아님,118,False,,,,웨이팅있어서 조금 기대했는데 실망ㅠ음식양이 너무 적음. 반찬은 정말 엄지손톱마냥 적게 나오고 맛도 그냥저냥..양이 적어서 신선한 맛인지도 모르겠..떡갈비 먹었는데 흔한 싸구려 기름진 떡갈비맛. 가격이 싼것도 아님,웨이팅있어서 조금 기대했는데 실망 음식양이 너무 적음 반찬은 정말 엄지손톱마냥 적게 나오고 맛도 그냥저냥 양이 적어서 신선한 맛인지도 모르겠 떡갈비 먹었는데 흔한 싸구려 기름진 떡갈비맛 가격이 싼것도 아님,0,0,0,0,0,0,0,118,"맛, 음식, 양, 반찬"
naver,마포양지설렁탕,와다다v,730.0,2025.05.31,1번째 방문,영수증,"이 근처에서 마*옥, 한*설렁탕과 함께 애정하는 집입니다🤗 먹을 때 엄청 진하고 무거운 맛이 아닌데도 푹 고은 진국이라, 다 먹고나면 입에 쫙쫙 붙는 느낌이 납니다 ㅎㅎ 벌써 또 먹고싶네요, 휴",108,True,,,,"이 근처에서 마*옥, 한*설렁탕과 함께 애정하는 집입니다🤗 먹을 때 엄청 진하고 무거운 맛이 아닌데도 푹 고은 진국이라, 다 먹고나면 입에 쫙쫙 붙는 느낌이 납니다 ㅎㅎ 벌써 또 먹고싶네요, 휴",이 근처에서 마 옥 한 설렁탕과 함께 애정하는 집입니다 먹을 때 엄청 진하고 무거운 맛이 아닌데도 푹 고은 진국이라 다 먹고나면 입에 쫙쫙 붙는 느낌이 납니다 벌써 또 먹고싶네요 휴,0,0,0,0,0,0,0,108,"맛, 면"
naver,장인닭갈비 홍대점,rnl****,590.0,2025.12.15,1번째 방문,영수증,양도 많고 점심 할인으로 치즈 사리까지 추가돼서 먹었어요 맛있어요👍,37,True,,,,양도 많고 점심 할인으로 치즈 사리까지 추가돼서 먹었어요 맛있어요👍,양도 많고 점심 할인으로 치즈 사리까지 추가돼서 먹었어요 맛있어요 EMO_POS,1,0,0,0,0,0,0,37,"맛, 맛있, 양"
naver,능동미나리 성수지점,내돈내산내사진,109.0,2026.04.11,1번째 방문,영수증,이걸 먹어본 후로 소고기무국에도 미나리를 넣어 먹어요,29,True,,,,이걸 먹어본 후로 소고기무국에도 미나리를 넣어 먹어요,이걸 먹어본 후로 소고기무국에도 미나리를 넣어 먹어요,0,0,0,0,0,0,0,29,고기
naver,옥동식,시시콜콜콜,221.0,2025.04.12,1번째 방문,영수증,주말에는 브레이크타임이 없어서 어중간한 시간에 웨이팅하고 입장 곰탕은 즉석으로 토렴해서 주셨고 잔술은 정이 넘치도록 주시니 괜시리 기분도 넘치게 좋았네요😇,86,True,,,,주말에는 브레이크타임이 없어서 어중간한 시간에 웨이팅하고 입장 곰탕은 즉석으로 토렴해서 주셨고 잔술은 정이 넘치도록 주시니 괜시리 기분도 넘치게 좋았네요😇,주말에는 브레이크타임이 없어서 어중간한 시간에 웨이팅하고 입장 곰탕은 즉석으로 토렴해서 주셨고 잔술은 정이 넘치도록 주시니 괜시리 기분도 넘치게 좋았네요,0,0,0,0,0,0,0,86,간
naver,훼미리손칼국수보쌈,쭌이뚱이,1404.0,2025.08.05,1번째 방문,영수증,지인들이랑 몇번 갔는데.. 가성바도 좋고 맛도 있어서 아들 방학이라 점심먹으로 갔는데.. 다행히 웨이팅도 없어서 바로 입장 가능해서 좋았네요. 아들도 맛있다고 잘 먹더군요.,96,True,,,,지인들이랑 몇번 갔는데.. 가성바도 좋고 맛도 있어서 아들 방학이라 점심먹으로 갔는데.. 다행히 웨이팅도 없어서 바로 입장 가능해서 좋았네요. 아들도 맛있다고 잘 먹더군요.,지인들이랑 몇번 갔는데 가성바도 좋고 맛도 있어서 아들 방학이라 점심먹으로 갔는데 다행히 웨이팅도 없어서 바로 입장 가능해서 좋았네요 아들도 맛있다고 잘 먹더군요,0,0,0,0,0,0,0,96,"맛, 맛있"
naver,능동미나리 성수지점,보송보쏭,800.0,2026.01.05,1번째 방문,영수증,별 기대없이 방문헸는데 진짜 너~~~무 맛있게 먹은 한식이에요!!! 육회비빔밥도 간이 적절하고 미나리 넣은 곰탕은 이 겨울에 딱 어울리는 메뉴입니다. 또갈집으로 다른 메뉴도 다 궁금해요,103,True,,,,별 기대없이 방문헸는데 진짜 너~~~무 맛있게 먹은 한식이에요!!! 육회비빔밥도 간이 적절하고 미나리 넣은 곰탕은 이 겨울에 딱 어울리는 메뉴입니다. 또갈집으로 다른 메뉴도 다 궁금해요,별 기대없이 방문헸는데 진짜 너 TILDE 무 맛있게 먹은 한식이에요 EXCLAM 육회비빔밥도 간이 적절하고 미나리 넣은 곰탕은 이 겨울에 딱 어울리는 메뉴입니다 또갈집으로 다른 메뉴도 다 궁금해요,0,0,0,0,1,0,0,103,"맛, 맛있, 메뉴, 간, 밥, 짜"
kakao,홍대 조선시대,.,1.0,2026-04-12,,,맛있어요 좋아요~!!,11,True,5.0,5.0,브론즈 레벨,맛있어요 좋아요~!!,맛있어요 좋아요 EXCLAM,0,0,0,0,1,0,0,11,"맛, 맛있"
kakao,이태리국시 성수,두리(염현숙),4.0,2026-04-20,,,알배추샐러드 정말맛있었어요~ 굿!,18,True,5.0,4.0,브론즈 레벨,알배추샐러드 정말맛있었어요~ 굿!,알배추샐러드 정말맛있었어요 굿 EXCLAM,0,0,0,0,1,0,0,18,"맛, 맛있, 샐러드"
naver,보끔당 성수점,도토리261,6.0,2026.04.07,2번째 방문,영수증,가끔 고기도 먹고 싶고 칼칼한게 먹고 싶을때 오는 곳이죠! 특히 남편이 좋아해요 양도 많아서 빈 그릇을 챙겨와요. 일찍 와야 대기하지 않아요^^,80,True,,,,가끔 고기도 먹고 싶고 칼칼한게 먹고 싶을때 오는 곳이죠! 특히 남편이 좋아해요 양도 많아서 빈 그릇을 챙겨와요. 일찍 와야 대기하지 않아요^^,가끔 고기도 먹고 싶고 칼칼한게 먹고 싶을때 오는 곳이죠 EXCLAM 특히 남편이 좋아해요 양도 많아서 빈 그릇을 챙겨와요 일찍 와야 대기하지 않아요,0,0,0,0,1,0,0,80,"양, 고기"
naver,소문난성수감자탕,작은소녀PJ,1425.0,2026.04.17,7번째 방문,영수증,밤 12시 넘어 가니 웨이팅 없이 입장 가능했어요. 여전히 감자탕은 맛있고 육수 추가 요청드려 2차로 즐기기에 좋았어요. 배가 불러 볶음밥은 아쉽게도 패스했네요. 쫄깃한 고기에 곁들임 겨자소스는 최고예요. 새벽에는 정문앞에서 멀지 않은 골목 한켠에 택시들이 대기하고 있어 이용하기도 좋았어요.,163,True,,,,밤 12시 넘어 가니 웨이팅 없이 입장 가능했어요. 여전히 감자탕은 맛있고 육수 추가 요청드려 2차로 즐기기에 좋았어요. 배가 불러 볶음밥은 아쉽게도 패스했네요. 쫄깃한 고기에 곁들임 겨자소스는 최고예요. 새벽에는 정문앞에서 멀지 않은 골목 한켠에 택시들이 대기하고 있어 이용하기도 좋았어요.,밤 12시 넘어 가니 웨이팅 없이 입장 가능했어요 여전히 감자탕은 맛있고 육수 추가 요청드려 2차로 즐기기에 좋았어요 배가 불러 볶음밥은 아쉽게도 패스했네요 쫄깃한 고기에 곁들임 겨자소스는 최고예요 새벽에는 정문앞에서 멀지 않은 골목 한켠에 택시들이 대기하고 있어 이용하기도 좋았어요,0,0,0,0,0,0,1,163,"맛, 맛있, 고기, 밥, 소스, 감자탕"
naver,일등식당,nks****,54.0,2026.02.06,1번째 방문,영수증,전부터 궁금했지만 가까이 산다는 이유로 멀리했던… 평일 늦은 점심 약간의 웨이팅 후 입장 ! 원래 좀 뜨겁지 않게 나오나 싶을 정도의 온도감이었는데 후에 다른 후기들을 보니 그건 아닌거 같더라구요.. 먹으면서 시래기도 맛있고 고기도 너무 부드러워서 다음엔 포장해서 집에서 뜨겁게 끓여먹자고 말할 정도로 맛은 기억에 남습니다. 후추를 좋아하지만 여기는 안넣는게 개인적으론 더 좋았어요🤓 잘먹었습니다🔥,222,True,,,,전부터 궁금했지만 가까이 산다는 이유로 멀리했던… 평일 늦은 점심 약간의 웨이팅 후 입장 ! 원래 좀 뜨겁지 않게 나오나 싶을 정도의 온도감이었는데 후에 다른 후기들을 보니 그건 아닌거 같더라구요.. 먹으면서 시래기도 맛있고 고기도 너무 부드러워서 다음엔 포장해서 집에서 뜨겁게 끓여먹자고 말할 정도로 맛은 기억에 남습니다. 후추를 좋아하지만 여기는 안넣는게 개인적으론 더 좋았어요🤓 잘먹었습니다🔥,전부터 궁금했지만 가까이 산다는 이유로 멀리했던 평일 늦은 점심 약간의 웨이팅 후 입장 EXCLAM 원래 좀 뜨겁지 않게 나오나 싶을 정도의 온도감이었는데 후에 다른 후기들을 보니 그건 아닌거 같더라구요 먹으면서 시래기도 맛있고 고기도 너무 부드러워서 다음엔 포장해서 집에서 뜨겁게 끓여먹자고 말할 정도로 맛은 기억에 남습니다 후추를 좋아하지만 여기는 안넣는게 개인적으론 더 좋았어요 잘먹었습니다 EMO_POS,1,0,0,0,1,0,0,222,"맛, 맛있, 간, 고기, 면"
naver,훼미리손칼국수보쌈,엘리샤벳17,1350.0,2025.10.16,2번째 방문,영수증,딸과 함께 점심하러 성수동 까지 갔다.언제 먹어도 맛있는수육~~ 오늘은 감자전도 시켔는데 별루였다. 기냥 보쌈정식이나 보쌈만 드세요~~ㅎ,76,True,,,,딸과 함께 점심하러 성수동 까지 갔다.언제 먹어도 맛있는수육~~ 오늘은 감자전도 시켔는데 별루였다. 기냥 보쌈정식이나 보쌈만 드세요~~ㅎ,딸과 함께 점심하러 성수동 까지 갔다 언제 먹어도 맛있는수육 TILDE 오늘은 감자전도 시켔는데 별루였다 기냥 보쌈정식이나 보쌈만 드세요 TILDE,0,0,0,0,0,0,0,76,"맛, 맛있, 보쌈"
