platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count,food_score,food_matched_words,food_label,price_score,price_matched_words,price_label,service_score,service_matched_words,service_label,atmosphere_score,atmosphere_matched_words,atmosphere_label,general_score,general_matched_words,general_label,category_total_score,category_total_label,sentiment_star,rating,diff_abs
kakao,능동미나리 성수점,하하호호,36,2025-05-30,,,먹어보기 전까지는 광고때문에 유명해진 식당이라고 생각했다. 하지만 먹어보니까 맛 때문에 유명해진게 맞구나를 느꼈다 주말 점심에 가서 30분 정도 기다렸다 일본 방송을 탄건지 대기줄에 일본분들이 진짜 많았다. 다행히 회전율이 좋아서 줄은 금방금방 빠졌다 여자친구랑 둘이 가서 능동육회비빔밥과 능동미나리곰탕을 주문했다 미나리를 전문적으로 하는 식당 답게 미나리무침을 식전에 제공했다 평소에 미나리를 좋아하는 우리는 미나리무침으로 입맛을 돋구어줬다. 미나리가 쓰지도 않고 맛있었다 드디어 본 음식이 나왔다 우선 미나리곰탕은 미나리가 송송 썰어져서 곰탕국물과 어우러졌는데 진짜 너무 맛이 조화로웠다 미나리향기 느끼면서 국밥을 퍼먹으니까 진짜 끝내줬다 누가 이런 메뉴를 생각한거지? 미나리가 이렇게 곰탕이랑 잘 어울리다니 그다음 육회비빔밥 미나리와 어우러진 육회비빔밥 이것도 역시 너무 양념과 잘 어우러져서 맛있게 먹었다 그리고 같이 제공된 석박지도 진짜 알맞게 익어서 아삭아삭 너무 맛이 좋았다 이정도면 우리나라를 방문하는 일본분들에게 부끄럽지 않은 한식을 보여줄 수 있겠구나 생각했다 미나리를 평소에 좋아하던 우리는 진짜 원없이 미나리를 먹고 미나리가 이렇게 곰탕과 육회비빔밥에 어울릴 수 있구나는 것을 다시 한번 느꼈다 #능동미나리곰탕 #능동미나리곰탕성수 #서울미나리맛집 #능동육회비빔밥 #서울곰탕맛집 #서울육회비빔밥맛집,681,1,4,4.6,실버 레벨,19.9,1,high,1,4,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,9,8,24,3,1,0,8,0,8,0,1,8,10,2,1,5,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,먹어보기 전까지는 광고때문에 유명해진 식당이라고 생각했다 하지만 먹어보니까 맛 때문에 유명해진게 맞구나를 느꼈다 주말 점심에 가서 30분 정도 기다렸다 일본 방송을 탄건지 대기줄에 일본분들이 진짜 많았다 다행히 회전율이 좋아서 줄은 금방금방 빠졌다 여자친구랑 둘이 가서 능동육회비빔밥과 능동미나리곰탕을 주문했다 미나리를 전문적으로 하는 식당 답게 미나리무침을 식전에 제공했다 평소에 미나리를 좋아하는 우리는 미나리무침으로 입맛을 돋구어줬다 미나리가 쓰지도 않고 맛있었다 드디어 본 음식이 나왔다 우선 미나리곰탕은 미나리가 송송 썰어져서 곰탕국물과 어우러졌는데 진짜 너무 맛이 조화로웠다 미나리향기 느끼면서 국밥을 퍼먹으니까 진짜 끝내줬다 누가 이런 메뉴를 생각한거지 미나리가 이렇게 곰탕이랑 잘 어울리다니 그다음 육회비빔밥 미나리와 어우러진 육회비빔밥 이것도 역시 너무 양념과 잘 어우러져서 맛있게 먹었다 그리고 같이 제공된 석박지도 진짜 알맞게 익어서 아삭아삭 너무 맛이 좋았다 이정도면 우리나라를 방문하는 일본분들에게 부끄럽지 않은 한식을 보여줄 수 있겠구나 생각했다 미나리를 평소에 좋아하던 우리는 진짜 원없이 미나리를 먹고 미나리가 이렇게 곰탕과 육회비빔밥에 어울릴 수 있구나는 것을 다시 한번 느꼈다 능동미나리곰탕 능동미나리곰탕성수 서울미나리맛집 능동육회비빔밥 서울곰탕맛집 서울육회비빔밥맛집,먹다 보기 광고 때문 유명하다 식당 생각 먹다 때문 유명하다 맞다 느끼다 주말 점심 가다 정도 기다리다 일본 방송 타다 건지다 대다 일본 진짜 많다 다행하다 회전 좋다 금방 금방 빠지다 여자친구 가다 능동 육회 비빔밥 능동 미나리 곰탕 주문 미나리 전문 식당 미나리 무치다 식전 제공 평소 미나리 좋아하다 우리 미나리 무치다 입맛 돋다 주다 미나리 쓰다 않다 맛있다 드디어 보다 음식 나오다 우선 미나리 곰탕 미나리 송송 썰다 곰탕 국물 어우러지다 진짜 너무 조화롭다 미나리 향기 느끼다 국밥 퍼먹으 진짜 끝내주다 누가 이렇다 메뉴 생각 거지 미나리 이렇게 곰탕 자다 어울리다 그다음 육회 비빔밥 미나리 어우러지다 육회 비빔밥 역시 너무 양념 자다 어우러지다 맛있다 먹다 같이 제공 박지 진짜 알맞다 익다 아삭아삭 너무 좋다 정도 우리나라 방문 일본 부끄럽다 않다 한식 보여주다 생각 미나리 평소 좋아하다 우리 진짜 없이 미나리 먹다 미나리 이렇게 곰탕 육회 비빔밥 어울리다 다시 한번 느끼다 능동 미나리 곰탕 능동 미나리 곰탕 성수 서울 미나리 맛집 능동 육회 비빔밥 서울 곰탕 맛집 서울 육회 비빔밥 맛집,먹다/Verb 보기/Noun 광고/Noun 때문/Noun 유명하다/Adjective 식당/Noun 생각/Noun 먹다/Verb 때문/Noun 유명하다/Adjective 맞다/Verb 느끼다/Verb 주말/Noun 점심/Noun 가다/Verb 정도/Noun 기다리다/Verb 일본/Noun 방송/Noun 타다/Verb 건지다/Verb 대다/Verb 일본/Noun 진짜/Noun 많다/Adjective 다행하다/Adjective 회전/Noun 좋다/Adjective 금방/Noun 금방/Noun 빠지다/Verb 여자친구/Noun 가다/Verb 능동/Noun 육회/Noun 비빔밥/Noun 능동/Noun 미나리/Noun 곰탕/Noun 주문/Noun 미나리/Noun 전문/Noun 식당/Noun 미나리/Noun 무치다/Verb 식전/Noun 제공/Noun 평소/Noun 미나리/Noun 좋아하다/Adjective 우리/Noun 미나리/Noun 무치다/Verb 입맛/Noun 돋다/Verb 주다/Verb 미나리/Noun 쓰다/Verb 않다/Verb 맛있다/Adjective 드디어/Adverb 보다/Verb 음식/Noun 나오다/Verb 우선/Noun 미나리/Noun 곰탕/Noun 미나리/Noun 송송/Noun 썰다/Verb 곰탕/Noun 국물/Noun 어우러지다/Verb 진짜/Noun 너무/Adverb 조화롭다/Adjective 미나리/Noun 향기/Noun 느끼다/Verb 국밥/Noun 퍼먹으/Noun 진짜/Noun 끝내주다/Adjective 누가/Noun 이렇다/Adjective 메뉴/Noun 생각/Noun 거지/Noun 미나리/Noun 이렇게/Adverb 곰탕/Noun 자다/Verb 어울리다/Verb 그다음/Noun 육회/Noun 비빔밥/Noun 미나리/Noun 어우러지다/Verb 육회/Noun 비빔밥/Noun 역시/Noun 너무/Adverb 양념/Noun 자다/Verb 어우러지다/Verb 맛있다/Adjective 먹다/Verb 같이/Adverb 제공/Noun 박지/Noun 진짜/Noun 알맞다/Adjective 익다/Verb 아삭아삭/Adverb 너무/Adverb 좋다/Adjective 정도/Noun 우리나라/Noun 방문/Noun 일본/Noun 부끄럽다/Adjective 않다/Verb 한식/Noun 보여주다/Verb 생각/Noun 미나리/Noun 평소/Noun 좋아하다/Adjective 우리/Noun 진짜/Noun 없이/Adverb 미나리/Noun 먹다/Verb 미나리/Noun 이렇게/Adverb 곰탕/Noun 육회/Noun 비빔밥/Noun 어울리다/Verb 다시/Noun 한번/Noun 느끼다/Verb 능동/Noun 미나리/Noun 곰탕/Noun 능동/Noun 미나리/Noun 곰탕/Noun 성수/Noun 서울/Noun 미나리/Noun 맛집/Noun 능동/Noun 육회/Noun 비빔밥/Noun 서울/Noun 곰탕/Noun 맛집/Noun 서울/Noun 육회/Noun 비빔밥/Noun 맛집/Noun,162,4,맛있다 먹다:1[token] 맛있다:1[token] 어우러지다:1[token] 맛집:1[token],positive,0,,neutral,0,,neutral,0,,neutral,9,너무 좋다:2[token] 광고:-1[token] 다행하다:1[token] 좋다:1[token] 좋아하다:1[token] 조화롭다:1[token] 끝내주다:1[token] 어울리다:1[token] 알맞다:1[token] 아삭아삭:1[token],positive,13,positive,5,4,1
kakao,능동미나리 성수점,무조건내돈내산,18,2025-05-28,,,비싸다! 하지만 맛있다. 고소달콤짭짤하고 미나리덕에 상큼해요. 뜨끈한 곰탕국물도 같이주십니다. 육회비빔밥은 추천! 다만 지인의 미나리곰탕에는 고기가 단 3점 들어있었어요.,95,1,3,3.1,실버 레벨,17.3,1,high,1,3,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,3,5,1,1,0,2,0,0,1,2,0,1,0,3,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,비싸다 하지만 맛있다 고소달콤짭짤하고 미나리덕에 상큼해요 뜨끈한 곰탕국물도 같이주십니다 육회비빔밥은 추천 다만 지인의 미나리곰탕에는 고기가 단 3점 들어있었어요,비싸다 맛있다 달콤 짭짤하다 미나 리덕 상큼 뜨끈하다 곰탕 국물 같이 줄다 육회 비빔밥 추천 다만 지인 미나리 곰탕 고기 들다,비싸다/Adjective 맛있다/Adjective 달콤/Noun 짭짤하다/Adjective 미나/Noun 리덕/Noun 상큼/Noun 뜨끈하다/Adjective 곰탕/Noun 국물/Noun 같이/Adverb 줄다/Verb 육회/Noun 비빔밥/Noun 추천/Noun 다만/Noun 지인/Noun 미나리/Noun 곰탕/Noun 고기/Noun 들다/Verb,21,4,비싸다 맛있다:1[token] 비빔밥 추천:1[token] 상큼:1[token] 뜨끈하다:1[token],positive,0,,neutral,0,,neutral,0,,neutral,0,,neutral,4,positive,3.8,3,0.8
kakao,능동미나리 성수점,KIKI,77,2025-05-22,,,와!!! 곱창전골 진짜 존맛 부모님이랑 감탄하면서 먹었어요 곱창이 정말 부드럽고 미나리향도 진하게 올라오고~ 허겁지겁 먹어치웠네요,72,1,5,4.2,골드 레벨,13.6,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,0,4,1,0,0,1,0,2,0,2,0,1,0,0,3,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,와 곱창전골 진짜 존맛 부모님이랑 감탄하면서 먹었어요 곱창이 정말 부드럽고 미나리향도 진하게 올라오고 허겁지겁 먹어치웠네요,오다 곱창전골 진짜 존맛 부모님 감탄 먹다 곱창 정말 부드럽다 미나리 진하다 올라오다 허겁지겁 먹다 치우다,오다/Verb 곱창전골/Noun 진짜/Noun 존맛/Noun 부모님/Noun 감탄/Noun 먹다/Verb 곱창/Noun 정말/Noun 부드럽다/Adjective 미나리/Noun 진하다/Adjective 올라오다/Verb 허겁지겁/Noun 먹다/Verb 치우다/Verb,16,5,진짜 존맛:2[token] 정말 부드럽다:2[token] 진하다:1[token],positive,0,,neutral,0,,neutral,0,,neutral,1,감탄:1[token],positive,6,positive,4.6,5,0.4
kakao,능동미나리 성수점,하히후,157,2025-05-16,,,"기대만큼은 아니었음 좀 느끼하기도하고, 연희연남기준 우탕이나 연희곰탕보다 별로였음",45,1,3,4,골드 레벨,3.5,0,high,1,3,has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,기대만큼은 아니었음 좀 느끼하기도하고 연희연남기준 우탕이나 연희곰탕보다 별로였음,기대 아니다 느끼하다 기도 연희 연남 기준 연희 곰탕 별로 이다,기대/Noun 아니다/Adjective 느끼하다/Adjective 기도/Noun 연희/Noun 연남/Noun 기준/Noun 연희/Noun 곰탕/Noun 별로/Noun 이다/Verb,11,-1,느끼하다:-1[token],negative,0,,neutral,0,,neutral,0,,neutral,-1,별로 이다:-1[token],negative,-2,negative,1.4,3,1.6
kakao,능동미나리 성수점,느슨노,718,2025-05-14,,,예상을 빗나가는 기분좋은 충격. 기대를 뛰어넘는 맛이고 깔끔했음. 가게 분위기도 차분함과 동시에 역동성이 느껴짐. 우려와 달리 매우 만족했던 식사. 재방문의사있음,90,1,5,5,골드 레벨,12.999999999999998,1,high,1,5,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,0,2,0,3,0,0,2,0,0,0,0,0,2,1,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,예상을 빗나가는 기분좋은 충격 기대를 뛰어넘는 맛이고 깔끔했음 가게 분위기도 차분함과 동시에 역동성이 느껴짐 우려와 달리 매우 만족했던 식사 재방문의사있음,예상 빗나가다 기분 좋다 충격 기대 뛰어넘다 깔끔하다 가게 분위기 차분하다 동시 동성 느껴지다 우려 달리 매우 만족하다 식사 방문 사다,예상/Noun 빗나가다/Verb 기분/Noun 좋다/Adjective 충격/Noun 기대/Noun 뛰어넘다/Verb 깔끔하다/Adjective 가게/Noun 분위기/Noun 차분하다/Adjective 동시/Noun 동성/Noun 느껴지다/Verb 우려/Noun 달리/Noun 매우/Noun 만족하다/Adjective 식사/Noun 방문/Noun 사다/Verb,21,0,,neutral,0,,neutral,0,,neutral,1,차분하다:1[token],positive,4,기분 좋다:1[token] 매우 만족하다:2[token] 깔끔하다:1[token],positive,5,positive,4.2,5,0.8
kakao,능동미나리 성수점,Araaa,53,2025-05-08,,,기대는 원래 안했지만 실망스러워요 곰탕 먹었는데 석박지부터 손이 안가네요 곰탕에 고기도 조금 들어서 국물에 밥먹을라니까 국물도 너무 심심해서 어떻게 이거랑 밥을 먹으라는건지 당최 모르겠어요ㅠㅠ 미성옥이 그리워지네요,119,1,3,4.1,실버 레벨,10.2,1,high,1,3,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,0,5,5,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,기대는 원래 안했지만 실망스러워요 곰탕 먹었는데 석박지부터 손이 안가네요 곰탕에 고기도 조금 들어서 국물에 밥먹을라니까 국물도 너무 심심해서 어떻게 이거랑 밥을 먹으라는건지 당최 모르겠어요ㅠㅠ 미성옥이 그리워지네요,기대다 원래 실망 스럽다 곰탕 먹다 박지 알다 곰탕 고기 조금 들어서다 국물 먹다 국물 너무 심심하다 어떻다 먹다 늘다 모르다 미성 그립다,기대다/Verb 원래/Noun 실망/Noun 스럽다/Adjective 곰탕/Noun 먹다/Verb 박지/Noun 알다/Verb 곰탕/Noun 고기/Noun 조금/Noun 들어서다/Verb 국물/Noun 먹다/Verb 국물/Noun 너무/Adverb 심심하다/Adjective 어떻다/Adjective 먹다/Verb 늘다/Verb 모르다/Verb 미성/Noun 그립다/Adjective,23,-1,심심하다:-1[token],negative,0,,neutral,0,,neutral,0,,neutral,-1,실망:-1[token],negative,-2,negative,1.4,3,1.6
kakao,능동미나리 성수점,술쟁이,120,2025-04-28,,,"토요일 11시15분쯤에 가니 줄안서고 바로 들어감. 먹고 12시쯤 나오니 웨이팅 장난 아니었음. 정갈하게 맛있음. 미나리육회비빔밥은 사실 해먹으면 집에서 해먹을 수 있는 맛이지만, 그래도 굿. 다만 가격이 다소 비싼느낌",122,0,4,3.6,골드 레벨,15.599999999999998,1,high,1,4,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,2,3,4,1,3,0,2,0,0,0,0,2,2,0,2,5,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,토요일 11시15분쯤에 가니 줄안서고 바로 들어감 먹고 12시쯤 나오니 웨이팅 장난 아니었음 정갈하게 맛있음 미나리육회비빔밥은 사실 해먹으면 집에서 해먹을 수 있는 맛이지만 그래도 굿 다만 가격이 다소 비싼느낌,토요일 가다 주다 서고 바로 들어가다 먹다 나오니 웨이 장난 아니다 정갈하다 맛있다 미나리 육회 비빔밥 사실 먹다 해먹 그래도 다만 가격 다소 비싸다 느낌,토요일/Noun 가다/Verb 주다/Verb 서고/Noun 바로/Noun 들어가다/Verb 먹다/Verb 나오니/Noun 웨이/Noun 장난/Noun 아니다/Adjective 정갈하다/Adjective 맛있다/Adjective 미나리/Noun 육회/Noun 비빔밥/Noun 사실/Noun 먹다/Verb 해먹/Noun 그래도/Adverb 다만/Noun 가격/Noun 다소/Noun 비싸다/Adjective 느낌/Noun,25,1,맛있다:1[token],positive,-1,비싸다:-1[token],negative,0,,neutral,0,,neutral,1,정갈하다:1[token],positive,1,positive,2.6,4,1.4
kakao,능동미나리 성수점,ฅ^._.^ฅ,29,2025-04-15,,,적당한 맛인데 웨이팅 해서 먹을 정도는 아니에요 저는 줄 하나도 안서서 먹었는데도 흠 넘 비싸 였어요,56,0,3,3.9,실버 레벨,7.7,1,high,1,3,experience_context:+1.0 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,3,0,1,0,0,2,0,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,적당한 맛인데 웨이팅 해서 먹을 정도는 아니에요 저는 줄 하나도 안서서 먹었는데도 흠 넘 비싸 였어요,적당하다 웨이 먹다 정도 아니다 하나 서다 먹다 넘다 비싸다 이다,적당하다/Adjective 웨이/Noun 먹다/Verb 정도/Noun 아니다/Adjective 하나/Noun 서다/Verb 먹다/Verb 넘다/Verb 비싸다/Adjective 이다/Verb,11,0,웨이 먹다 정도 아니다:-1[token] 적당하다:1[token],neutral,-1,비싸다:-1[token],negative,0,,neutral,0,,neutral,0,,neutral,-1,negative,1.8,3,1.2
kakao,능동미나리 성수점,minimini 맛집만 평가할래,670,2025-04-10,,,맛있는집 이에요 전골 국물이 미나리랑 숙주가들어가서 시원하고 고기도 부드럽고 좋았어요 육회도 육전도 굿입니다^^,62,1,5,4.6,블루 레벨,7.8,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,3,1,4,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,맛있는집 이에요 전골 국물이 미나리랑 숙주가들어가서 시원하고 고기도 부드럽고 좋았어요 육회도 육전도 굿입니다,맛있다 전골 국물 미나리 숙주 들어가다 시원하다 고기 부드럽다 좋다 육회 육전 이다,맛있다/Adjective 전골/Noun 국물/Noun 미나리/Noun 숙주/Noun 들어가다/Verb 시원하다/Adjective 고기/Noun 부드럽다/Adjective 좋다/Adjective 육회/Noun 육전/Noun 이다/Adjective,13,3,고기 부드럽다:1[token] 맛있다:1[token] 시원하다:1[token],positive,0,,neutral,0,,neutral,0,,neutral,1,좋다:1[token],positive,4,positive,3.8,5,1.2
kakao,능동미나리 성수점,BK,202,2025-04-09,,,친구가 소개시켜줘서 갔던 음식점입니다 내부가 깔끔하고 직원분들도 친절합니다 전골과 비빔밥을 먹었는데 둘 다 맛있었습니다 근처에 있었으면 여러번 갔을 가게,85,0,5,4.5,블루 레벨,8.599999999999998,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,2,3,4,3,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,친구가 소개시켜줘서 갔던 음식점입니다 내부가 깔끔하고 직원분들도 친절합니다 전골과 비빔밥을 먹었는데 둘 다 맛있었습니다 근처에 있었으면 여러번 갔을 가게,친구 소개 시키다 가다 음식점 이다 내부 깔끔하다 직원 친절하다 전골 비빔밥 먹다 맛있다 근처 가다 가게,친구/Noun 소개/Noun 시키다/Verb 가다/Verb 음식점/Noun 이다/Adjective 내부/Noun 깔끔하다/Adjective 직원/Noun 친절하다/Adjective 전골/Noun 비빔밥/Noun 먹다/Verb 맛있다/Adjective 근처/Noun 가다/Verb 가게/Noun,17,1,맛있다:1[token],positive,0,,neutral,1,직원 친절하다:1[token],positive,1,내부 깔끔하다:1[token],positive,0,,neutral,3,positive,3.4,5,1.6
