식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무,store,group,account_id,account_review_count,visit_date,visit_count_raw,verification,has_photo_raw,review_text,rating,account_avg_rating,has_photo,visit_count,clean_review,review_length,clean_length,length_under_10,length_under_30,length_over_30,length_over_60,food_detail_count,has_food_detail,strong_food_detail_review,menu_count,has_menu,rich_menu_review,experience_count,has_experience,strong_experience_review,context_count,has_context,has_any_number,number_detail_count,has_number_detail,generic_praise_count,has_generic_praise,intensifier_count,intensifier_over_3,exclamation_count,exclamation_over_3,sns_event_count,has_sns_event,mixed_sentiment,trendy_revisit_count,has_trendy_revisit_phrase,account_review_count_is_1,account_review_count_under_5,account_review_count_over_10,account_review_count_over_50,first_visit,revisit,menu_and_food_detail,short_generic_review,ultra_short_praise,generic_without_detail,menu_only_praise,experience_rich_review,high_specificity_review,rich_context_review,low_information_review,event_like_short_praise,event_like_sns_or_service,event_like_low_info_first_visit
쭌곱창,leeyeone12,3,2026.01.26,1번째 방문,영수증,곱창과 갈비를 시켰는데 맛도 좋고 친절하셨어요! 다음에도 재방문 하고 싶어요????,46,True,쭌곱창,normal,leeyeone12,3,2026.01.26,1번째 방문,영수증,,곱창과 갈비를 시켰는데 맛도 좋고 친절하셨어요! 다음에도 재방문 하고 싶어요????,,,0,1,곱창과 갈비를 시켰는데 맛도 좋고 친절하셨어요 다음에도 재방문 하고 싶어요,46,41,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,uu3433,1,2026.01.03,1번째 방문,영수증,양 많고 깔끔해요 저번에 왔는데 맛있어서 또 왔어요&gt;-&lt;!!,39,True,쭌곱창,normal,uu3433,1,2026.01.03,1번째 방문,영수증,,양 많고 깔끔해요 저번에 왔는데 맛있어서 또 왔어요&gt;-&lt;!!,,,0,1,양 많고 깔끔해요 저번에 왔는데 맛있어서 또 왔어요 gt lt,39,34,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,sbw****,27,2025.10.24,1번째 방문,영수증,너무 맛있어요ㅠㅠ! 꼭 번창하세용????,20,True,쭌곱창,normal,sbw****,27,2025.10.24,1번째 방문,영수증,,너무 맛있어요ㅠㅠ! 꼭 번창하세용????,,,0,1,너무 맛있어요 꼭 번창하세용,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,수퍼 사모안,19,2025.05.30,1번째 방문,영수증,곱창 닭발 맛있었어요! 곱창 양도 많더라구요 잘먹었습니당!!,33,True,쭌곱창,normal,수퍼 사모안,19,2025.05.30,1번째 방문,영수증,,곱창 닭발 맛있었어요! 곱창 양도 많더라구요 잘먹었습니당!!,,,0,1,곱창 닭발 맛있었어요 곱창 양도 많더라구요 잘먹었습니당,33,30,0,0,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,hyu****,12,2026.01.23,1번째 방문,영수증,맛있어서 홍대 올 때 자주 오는 집입니당 오늘도 친구를 데려왔어요 잡내 안나고 항상 맛있음 ??,52,True,쭌곱창,normal,hyu****,12,2026.01.23,1번째 방문,영수증,,맛있어서 홍대 올 때 자주 오는 집입니당 오늘도 친구를 데려왔어요 잡내 안나고 항상 맛있음 ??,,,0,1,맛있어서 홍대 올 때 자주 오는 집입니당 오늘도 친구를 데려왔어요 잡내 안나고 항상 맛있음,53,50,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,승민8143,6,2025.11.22,1번째 방문,영수증,여자친구랑 먹으러왔는데 너무 맛있고 가게 분위기가 좋은거같아요,34,True,쭌곱창,normal,승민8143,6,2025.11.22,1번째 방문,영수증,,여자친구랑 먹으러왔는데 너무 맛있고 가게 분위기가 좋은거같아요,,,0,1,여자친구랑 먹으러왔는데 너무 맛있고 가게 분위기가 좋은거같아요,34,34,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,심홍석87,8,2025.10.16,1번째 방문,영수증,쭌곱창 여자친구랑 다녀왔는데 진짜 너무 맛있어요!! 세트로 시켰는데 딱 적당하게 자극적이고 양도 딱 맞았어요!! 무엇보다 곱창에서 냄새가 하나도 안나서 너무 좋았습니다..??홍대 오면 다시 꼭 방문하고 싶을 정도로 맛있었습니다!!!,128,True,쭌곱창,normal,심홍석87,8,2025.10.16,1번째 방문,영수증,,쭌곱창 여자친구랑 다녀왔는데 진짜 너무 맛있어요!! 세트로 시켰는데 딱 적당하게 자극적이고 양도 딱 맞았어요!! 무엇보다 곱창에서 냄새가 하나도 안나서 너무 좋았습니다..??홍대 오면 다시 꼭 방문하고 싶을 정도로 맛있었습니다!!!,,,0,1,쭌곱창 여자친구랑 다녀왔는데 진짜 너무 맛있어요 세트로 시켰는데 딱 적당하게 자극적이고 양도 딱 맞았어요 무엇보다 곱창에서 냄새가 하나도 안나서 너무 좋았습니다 홍대 오면 다시 꼭 방문하고 싶을 정도로 맛있었습니다,129,119,0,0,1,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,2,1,3,1,7,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,찐제리,2093,2025.10.12,1번째 방문,영수증,맛있어요. 강추,8,True,쭌곱창,normal,찐제리,2093,2025.10.12,1번째 방문,영수증,,맛있어요. 강추,,,0,1,맛있어요 강추,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
쭌곱창,als****,4,2025.07.15,1번째 방문,영수증,곱창찐맛탱집입니다 강력추천,14,True,쭌곱창,normal,als****,4,2025.07.15,1번째 방문,영수증,,곱창찐맛탱집입니다 강력추천,,,0,1,곱창찐맛탱집입니다 강력추천,14,14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
쭌곱창,jia****,21,2025.12.14,1번째 방문,영수증,처음보는 곱창집이고 메뉴가 엄청 신기해요! 맛도 너무 있고 제가 먹어본 곱창집중에서 1등입니다,52,True,쭌곱창,normal,jia****,21,2025.12.14,1번째 방문,영수증,,처음보는 곱창집이고 메뉴가 엄청 신기해요! 맛도 너무 있고 제가 먹어본 곱창집중에서 1등입니다,,,0,1,처음보는 곱창집이고 메뉴가 엄청 신기해요 맛도 너무 있고 제가 먹어본 곱창집중에서 1등입니다,52,51,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,exo****,19,2025.08.17,1번째 방문,영수증,곱창이 엄청 맛있고 가격도 합리적이고 사장님이 친절하세요!! 다음에 또 방문할 것 같아요,49,True,쭌곱창,normal,exo****,19,2025.08.17,1번째 방문,영수증,,곱창이 엄청 맛있고 가격도 합리적이고 사장님이 친절하세요!! 다음에 또 방문할 것 같아요,,,0,1,곱창이 엄청 맛있고 가격도 합리적이고 사장님이 친절하세요 다음에 또 방문할 것 같아요,49,47,0,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,Isaac w,12,2025.12.20,1번째 방문,영수증,불맛도 좋고 가게도 친구랑 오기에 너무 좋았습니다. 감사합니다.,35,True,쭌곱창,normal,Isaac w,12,2025.12.20,1번째 방문,영수증,,불맛도 좋고 가게도 친구랑 오기에 너무 좋았습니다. 감사합니다.,,,0,1,불맛도 좋고 가게도 친구랑 오기에 너무 좋았습니다 감사합니다,35,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,빛까리,84,2025.11.28,2번째 방문,영수증,쭌곱창 홍대에서 제일맛있어요 ??,17,True,쭌곱창,normal,빛까리,84,2025.11.28,2번째 방문,영수증,,쭌곱창 홍대에서 제일맛있어요 ??,,,0,2,쭌곱창 홍대에서 제일맛있어요,18,15,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
쭌곱창,wnd****,9,2025.05.13,1번째 방문,영수증,특별한 메뉴가 있어요 !!!!! 생크림에 찍어먹는 곱창 처음 먹어봐요.. 너무 맛있고 세트 구성도 좋고 소스도 종류가 다양해요 아늑하고 접근성도 좋아요??,85,True,쭌곱창,normal,wnd****,9,2025.05.13,1번째 방문,영수증,,특별한 메뉴가 있어요 !!!!! 생크림에 찍어먹는 곱창 처음 먹어봐요.. 너무 맛있고 세트 구성도 좋고 소스도 종류가 다양해요 아늑하고 접근성도 좋아요??,,,0,1,특별한 메뉴가 있어요 생크림에 찍어먹는 곱창 처음 먹어봐요 너무 맛있고 세트 구성도 좋고 소스도 종류가 다양해요 아늑하고 접근성도 좋아요,86,76,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,bin****,23,2026.02.05,1번째 방문,영수증,여기 처음와보눈데 너무너무 맛있어요 또올듯!!,25,True,쭌곱창,normal,bin****,23,2026.02.05,1번째 방문,영수증,,여기 처음와보눈데 너무너무 맛있어요 또올듯!!,,,0,1,여기 처음와보눈데 너무너무 맛있어요 또올듯,25,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,cys2006,5,2026.03.10,1번째 방문,영수증,항상 오는 맛집이에용 맛있습미다!!,19,True,쭌곱창,normal,cys2006,5,2026.03.10,1번째 방문,영수증,,항상 오는 맛집이에용 맛있습미다!!,,,0,1,항상 오는 맛집이에용 맛있습미다,19,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,신연우93,14,2025.06.12,1번째 방문,영수증,갈비 양념도 맵지 않고 너무 맛있고 육회도 넘넘 맛있네요!! 다음에도 기회가 된다면 또 방문하고 싶습니다!,59,True,쭌곱창,normal,신연우93,14,2025.06.12,1번째 방문,영수증,,갈비 양념도 맵지 않고 너무 맛있고 육회도 넘넘 맛있네요!! 다음에도 기회가 된다면 또 방문하고 싶습니다!,,,0,1,갈비 양념도 맵지 않고 너무 맛있고 육회도 넘넘 맛있네요 다음에도 기회가 된다면 또 방문하고 싶습니다,59,56,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,정민7357,30,2025.08.29,1번째 방문,영수증,곱창 별로 안 좋아하는데 여기 양념곱창은 진짜 맛있어요 !! 세트로 시켰는데 가성비 갑이에요 !! 구성도 완전 알차고 너무너무 맛있어요 !!,78,True,쭌곱창,normal,정민7357,30,2025.08.29,1번째 방문,영수증,,곱창 별로 안 좋아하는데 여기 양념곱창은 진짜 맛있어요 !! 세트로 시켰는데 가성비 갑이에요 !! 구성도 완전 알차고 너무너무 맛있어요 !!,,,0,1,곱창 별로 안 좋아하는데 여기 양념곱창은 진짜 맛있어요 세트로 시켰는데 가성비 갑이에요 구성도 완전 알차고 너무너무 맛있어요,78,69,0,0,1,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,2,1,4,1,6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,12q****,6,2026.02.05,1번째 방문,영수증,넘무맛싯당ㅋ,6,True,쭌곱창,normal,12q****,6,2026.02.05,1번째 방문,영수증,,넘무맛싯당ㅋ,,,0,1,넘무맛싯당,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
쭌곱창,223,15,2025.10.03,1번째 방문,영수증,홍대 숨은 맛집을 찾으신다면 여기!!!!!,23,True,쭌곱창,normal,223,15,2025.10.03,1번째 방문,영수증,,홍대 숨은 맛집을 찾으신다면 여기!!!!!,,,0,1,홍대 숨은 맛집을 찾으신다면 여기,23,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,무파마8774,129,2025.11.01,1번째 방문,영수증,이렇게 불러서 어 앞에서 바로 고기를 불태워 주셨는데 흥미로운 경험이었어요. 생크림 파인애플을 쌈 안에 넣어서 먹으라고 말씀 주셨는데 생각보다 맛있어서 만족스럽습니다!!,94,True,쭌곱창,normal,무파마8774,129,2025.11.01,1번째 방문,영수증,,이렇게 불러서 어 앞에서 바로 고기를 불태워 주셨는데 흥미로운 경험이었어요. 생크림 파인애플을 쌈 안에 넣어서 먹으라고 말씀 주셨는데 생각보다 맛있어서 만족스럽습니다!!,,,0,1,이렇게 불러서 어 앞에서 바로 고기를 불태워 주셨는데 흥미로운 경험이었어요 생크림 파인애플을 쌈 안에 넣어서 먹으라고 말씀 주셨는데 생각보다 맛있어서 만족스럽습니다,94,91,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,ㅇ61,27,2025.05.24,1번째 방문,영수증,지나가다가 봤는데 사람도 많고 분위기 좋아보여서 바로 들어왔습니다! 메뉴 구성도 좋아서 완전 강추에요! 진짜 존맛입니다ㅠㅠ 나중에 홍대 오면 또 들릴거에요,86,True,쭌곱창,normal,ㅇ61,27,2025.05.24,1번째 방문,영수증,,지나가다가 봤는데 사람도 많고 분위기 좋아보여서 바로 들어왔습니다! 메뉴 구성도 좋아서 완전 강추에요! 진짜 존맛입니다ㅠㅠ 나중에 홍대 오면 또 들릴거에요,,,0,1,지나가다가 봤는데 사람도 많고 분위기 좋아보여서 바로 들어왔습니다 메뉴 구성도 좋아서 완전 강추에요 진짜 존맛입니다 나중에 홍대 오면 또 들릴거에요,86,82,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,이성우님,2,2025.08.03,1번째 방문,영수증,너무 맛있게 잘 먹고 갑니다!??,17,True,쭌곱창,normal,이성우님,2,2025.08.03,1번째 방문,영수증,,너무 맛있게 잘 먹고 갑니다!??,,,0,1,너무 맛있게 잘 먹고 갑니다,18,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,kmk7429,5,2025.09.19,1번째 방문,영수증,너무 친절하시고 양도 많고 너무 맛있어용,22,True,쭌곱창,normal,kmk7429,5,2025.09.19,1번째 방문,영수증,,너무 친절하시고 양도 많고 너무 맛있어용,,,0,1,너무 친절하시고 양도 많고 너무 맛있어용,22,22,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
쭌곱창,에반70,22,2025.07.17,1번째 방문,영수증,"매콤하고 달달한 곱창이 1인분에 12,000원. 무겁지 않게 적당한 양에 젊은층 취향에 딱 맞는 특이한 맛이다. 달달한 양념에 밥 볶아 먹으니 맛있다. 굿굿!",88,True,쭌곱창,normal,에반70,22,2025.07.17,1번째 방문,영수증,,"매콤하고 달달한 곱창이 1인분에 12,000원. 무겁지 않게 적당한 양에 젊은층 취향에 딱 맞는 특이한 맛이다. 달달한 양념에 밥 볶아 먹으니 맛있다. 굿굿!",,,0,1,매콤하고 달달한 곱창이 1인분에 12 000원 무겁지 않게 적당한 양에 젊은층 취향에 딱 맞는 특이한 맛이다 달달한 양념에 밥 볶아 먹으니 맛있다 굿굿,88,84,0,0,1,1,3,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,화사지,3,2026.02.13,1번째 방문,영수증,친구들끼리 밥먹으러 왔는데 진짜 너무 맛있네요 다음에 또 와야될거같아요 ㅎㅎ,42,True,쭌곱창,normal,화사지,3,2026.02.13,1번째 방문,영수증,,친구들끼리 밥먹으러 왔는데 진짜 너무 맛있네요 다음에 또 와야될거같아요 ㅎㅎ,,,0,1,친구들끼리 밥먹으러 왔는데 진짜 너무 맛있네요 다음에 또 와야될거같아요,42,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,cks****,4,2025.06.19,1번째 방문,영수증,너무 맛있어요~~~,10,True,쭌곱창,normal,cks****,4,2025.06.19,1번째 방문,영수증,,너무 맛있어요~~~,,,0,1,너무 맛있어요,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,Jeichsv42,32,2025.07.25,1번째 방문,영수증,맛있어요 자주오는데 오늘 일찍오니 사람도 없아서 좋네오~,31,True,쭌곱창,normal,Jeichsv42,32,2025.07.25,1번째 방문,영수증,,맛있어요 자주오는데 오늘 일찍오니 사람도 없아서 좋네오~,,,0,1,맛있어요 자주오는데 오늘 일찍오니 사람도 없아서 좋네오,31,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,다다먹을테야,8,2025.12.06,1번째 방문,예약,넘넘 맛있어서 또 왔어요!!!~~오늘도 맛있게 잘먹었습니다!!,34,True,쭌곱창,normal,다다먹을테야,8,2025.12.06,1번째 방문,예약,,넘넘 맛있어서 또 왔어요!!!~~오늘도 맛있게 잘먹었습니다!!,,,0,1,넘넘 맛있어서 또 왔어요 오늘도 맛있게 잘먹었습니다,34,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,cha****,18,2025.05.29,1번째 방문,영수증,"양도 많고 맛있어요! 눈꽃치즈 계란찜도 진짜진짜 마싯어요,, 많이 시켰는데 가성비로 곱창 먹을 수 있었습니당 체고,, 알바생도 친절하세요",76,True,쭌곱창,normal,cha****,18,2025.05.29,1번째 방문,영수증,,"양도 많고 맛있어요! 눈꽃치즈 계란찜도 진짜진짜 마싯어요,, 많이 시켰는데 가성비로 곱창 먹을 수 있었습니당 체고,, 알바생도 친절하세요",,,0,1,양도 많고 맛있어요 눈꽃치즈 계란찜도 진짜진짜 마싯어요 많이 시켰는데 가성비로 곱창 먹을 수 있었습니당 체고 알바생도 친절하세요,76,71,0,0,1,1,1,1,0,1,1,0,2,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,류희수84,25,2026.03.19,1번째 방문,영수증,자주 오는 홍대 맛집입니다! 곱창이랑 갈비도 맛있는데 닭발이 제일 맛있습니다!! 깻잎이랑 무랑 싸 먹으면 더 맛있습니다 친절하게 잘 구워주셔서 좋아요. 다음에 또 올게요!,95,True,쭌곱창,normal,류희수84,25,2026.03.19,1번째 방문,영수증,,자주 오는 홍대 맛집입니다! 곱창이랑 갈비도 맛있는데 닭발이 제일 맛있습니다!! 깻잎이랑 무랑 싸 먹으면 더 맛있습니다 친절하게 잘 구워주셔서 좋아요. 다음에 또 올게요!,,,0,1,자주 오는 홍대 맛집입니다 곱창이랑 갈비도 맛있는데 닭발이 제일 맛있습니다 깻잎이랑 무랑 싸 먹으면 더 맛있습니다 친절하게 잘 구워주셔서 좋아요 다음에 또 올게요,95,90,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,5,1,0,0,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,soms0m,11,2026.03.06,2번째 방문,영수증,개강해서 슬픈마음 달래러 왔어요 개강우울증에 탁월한 메뉴 입니다 학식으로 팔았으면 하는 마음..ㅠㅠ,55,True,쭌곱창,normal,soms0m,11,2026.03.06,2번째 방문,영수증,,개강해서 슬픈마음 달래러 왔어요 개강우울증에 탁월한 메뉴 입니다 학식으로 팔았으면 하는 마음..ㅠㅠ,,,0,2,개강해서 슬픈마음 달래러 왔어요 개강우울증에 탁월한 메뉴 입니다 학식으로 팔았으면 하는 마음,55,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,bye****,1280,2025.04.21,1번째 방문,영수증,양념곱창 저렴한 가격에 먹기 좋아요. 매장이 작고 아늑하여 2차로도 가기 괜찮은거 같아요.,50,True,쭌곱창,normal,bye****,1280,2025.04.21,1번째 방문,영수증,,양념곱창 저렴한 가격에 먹기 좋아요. 매장이 작고 아늑하여 2차로도 가기 괜찮은거 같아요.,,,0,1,양념곱창 저렴한 가격에 먹기 좋아요 매장이 작고 아늑하여 2차로도 가기 괜찮은거 같아요,50,48,0,0,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,dldbsrl68,21,2025.07.08,1번째 방문,영수증,곱창+갈비 야무지게 먹고 갑니다요 주먹밥도 맛있네여??,29,True,쭌곱창,normal,dldbsrl68,21,2025.07.08,1번째 방문,영수증,,곱창+갈비 야무지게 먹고 갑니다요 주먹밥도 맛있네여??,,,0,1,곱창 갈비 야무지게 먹고 갑니다요 주먹밥도 맛있네여,30,28,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,보들선생27,133,2026.01.30,1번째 방문,예약,양념도 적당하고 너무 맛있어요!!,18,True,쭌곱창,normal,보들선생27,133,2026.01.30,1번째 방문,예약,,양념도 적당하고 너무 맛있어요!!,,,0,1,양념도 적당하고 너무 맛있어요,18,16,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
쭌곱창,shi****,15,2025.08.12,1번째 방문,영수증,숨은맛집이에여 맛있어용 고기랑 곱창 같이들어있어서 좋은거같애용 다음에또 방문해야게써요 ㅎ,49,True,쭌곱창,normal,shi****,15,2025.08.12,1번째 방문,영수증,,숨은맛집이에여 맛있어용 고기랑 곱창 같이들어있어서 좋은거같애용 다음에또 방문해야게써요 ㅎ,,,0,1,숨은맛집이에여 맛있어용 고기랑 곱창 같이들어있어서 좋은거같애용 다음에또 방문해야게써요,49,47,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,sun****,2,2026.04.04,1번째 방문,영수증,오래전에 왔는데 여전히 같은 맛 유지해주셔서 감사합니다 맛있어요~^^,38,True,쭌곱창,normal,sun****,2,2026.04.04,1번째 방문,영수증,,오래전에 왔는데 여전히 같은 맛 유지해주셔서 감사합니다 맛있어요~^^,,,0,1,오래전에 왔는데 여전히 같은 맛 유지해주셔서 감사합니다 맛있어요,38,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,지미느,33,2026.03.07,1번째 방문,영수증,양도많거 너무 맛있어요…. 생각보다 더 맛있어서 놀랐어용ㅠㅠ 닭발 진쨔 맛있구 곱창도대박 또오겠숩니댜아앙,58,True,쭌곱창,normal,지미느,33,2026.03.07,1번째 방문,영수증,,양도많거 너무 맛있어요…. 생각보다 더 맛있어서 놀랐어용ㅠㅠ 닭발 진쨔 맛있구 곱창도대박 또오겠숩니댜아앙,,,0,1,양도많거 너무 맛있어요 생각보다 더 맛있어서 놀랐어용 닭발 진쨔 맛있구 곱창도대박 또오겠숩니댜아앙,58,54,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
