식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
뼈탄집 성수역점,jimi****,47,2026.04.02,1번째 방문,영수증,숙성삼겹살이라 잡내없이 더 맛있었어요! 곁들임도 많아서 좋아요,34,True
뼈탄집 성수역점,oop****,78,2026.04.02,2번째 방문,영수증,구운 고기 생각나면 오는 곳이예요! 너무 맛있고 계탄밥도 너무 맛나요~ 이동네 사는 동안은 무조건 고기는 이집!!!,64,True
뼈탄집 성수역점,soyoung868,25,2026.04.02,1번째 방문,영수증,뼈탄집 그릴링서비스 너무 좋아요.. 고기를 너무 맛있게 구워주시네요 ㅎㅎ 계탄밥도 꼭 같이 드셔보시길.. 성수 데이트 왔다가 맛집 발견했네요👍,79,True
뼈탄집 성수역점,굿잡잡잡,14,2026.04.02,1번째 방문,영수증,주차장도 따로 있어서 편하고 가게 분위기랑 음악도 좋고 고기는 두께와 맛이 Mi 쳤어요! 가게 직원분들도 친정하고 너무 좋습니다👍💪,73,True
뼈탄집 성수역점,연송2,30,2026.04.02,1번째 방문,영수증,고기 직접구워주고 너무 맛있었어요! 다음엔 친구들이랑 와도 좋을거같아요~,40,True
뼈탄집 성수역점,victorym01,21,2026.04.01,1번째 방문,영수증,불맛나는 제육~ 맛있어요^^ 상추도 신선하고~ 우연히 들어왔는데 맛집이었네요 ㅎ,44,True
뼈탄집 성수역점,zez****,31,2026.03.31,1번째 방문,영수증,회사 근처라 자주오는데 너무 맛있는곳 !!,23,True
뼈탄집 성수역점,옹이5480,11,2026.03.31,1번째 방문,영수증,성수역에 삼겹살이 먹고 싶어서 방문했는데 직접 다 구워주시고 맛있습니다!!,41,True
뼈탄집 성수역점,홍진070,102,2026.03.31,1번째 방문,영수증,평소에 고기 맛 좀 따지는 편인데 여기 괜찮네요. 잡내 없이 깔끔하고 육즙도 충분해서 전체적으로 만족도 높았습니다.,64,True
뼈탄집 성수역점,lee9748,20,2026.03.30,1번째 방문,예약,고기 구워주셔서 일단 최고구 자리도 넓어서 반찬 자리도 널널하고 자리 간격도 넓어서 단체로 와도 옆에서 많이 시끄럽지 않게 즐길 수 있을거같아요 ! 물론 단체로 와도 너무 좋을거같아요 고기 질도 좋고 너무 맛있어요 짱,121,True
