식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
일등식당,일일다식,245,2025.06.19,1번째 방문,영수증,맑고 개운한 등뼈해장국이에요 자극없어서 아이도 잘 먹을 수 있는 스타일이구요 매운거 좋아하는 편인데 준비된 고춧가루 뿌려서 먹으니 칼칼하더라구요 잡내 전혀 없이 고기도 부드럽고 양도 넉넉해요! 8000원의 행복❤️,119,True
일등식당,로드스트,354,2025.06.17,1번째 방문,영수증,"시간이 쌓여 깊어진 국물, 망원동 골목 끝에서 만난 40년 전통의 뼈해장국집, 일등식당. 아침부터 저녁까지 끊이지 않는 손님 행렬이 말해주듯, 이곳은 단순한 해장국집이 아니다. 뽀얗게 우러난 국물은 한 숟갈만 떠도 속이 풀리는 듯 시원하고 묵직하다. 잘 삶아진 돼지 등뼈는 살코기가 부드럽게 발라지며, 양도 넉넉해 든든함까지 더해준다. 겉보기엔 소박한 공간이지만, 시간이 만들어낸 노련함과 정직함이 맛으로 느껴지는 집이다. 맵지도 짜지도 않지만, 뒷맛이 깊게 남아 다시 찾게 되는 그런 국물. 이른 아침 시장 상인들이, 늦은 밤 술 한잔 뒤 직장인들이 늘 같은 자리에서 위로받는 그런 식당. 일등식당, 이름값을 한다.",345,True
일등식당,디자인쟁이포에버,954,2025.06.14,4번째 방문,영수증,"주말동안 우리세식구 먹을 뼈해장국이 단돈 ₩16,000 이게 말이 되냐구… 게다가 맛은 자타공인 국내최고 일등 암튼 감사합니다. 오래오래 번창하셔요~~",84,True
일등식당,인어공주951,220,2025.06.13,1번째 방문,영수증,"동네 주민이여서 오래전부터 혼자 자주 왔습니다 그런데 요즘 성시경(먹을텐데) 때문인지 손님이 많아지기 시작(원래도 많았지만 줄을 서진않았거든요)하면서 기본 서비스가 참 맘에 안드네요 혼자오는 손님 무작정 4인테이블에 합석시키려고 하고 (별도에 양해없이)그래서 빈정상한 손님 가든 말든 신경 안쓰고(물론 사장님아니고 종업원 아줌마입니다) 이렇게 장사 하시면 결국 기존 손님들 다시 안올듯,).. 그리고 뼈다귀 세개중 한개에서 예전에 없던 이상한 맛도 나고(나머지 두갠 기존 맛 그대로) 여튼 그동안 쌓아온 입소문 지금 신경 쓰셔야 할듯.. 전 다신 안갑니다",310,False
일등식당,예거슈니첼,6925,2025.06.11,5번째 방문,영수증,개인적으로 이집만한 뼈해장국 아직 못본거 같아요,26,True
일등식당,누디19,39,2025.06.08,1번째 방문,영수증,"특1개, 보통+우거지추가 했는데, 보통2개 주시면서 다른테이블도 아니라해서 그냥 우리 먹으라고 하심; 그러면서 우거지추가한거 별도로 담아서 주신다고ㅎㅎㅎㅎㅎㅎ 그냥 내가 생각하는 해장국 맛이에요!! 다음은ㅜ 굳이 안먹어도 될 것 같아요",131,True
일등식당,김너지,310,2025.06.06,1번째 방문,영수증,매일 사람들이 줄서 기다리는 곳. 오후 두 시쯤 갔더니 앞에 한 팀 있었어요. 거의 저희 테이블에서 재료 소진되어 포장만 가능했어요. 특 먹고 싶었는데 재료 없어서 일반으로. 고기 너무 부드럽고 맛 좋은데 확실히 양이 적었어요. 반찬은 김치와 깍두기인데 정갈하고 맛 좋아요. 담엔 특으로 도전 🍚,165,True
일등식당,빵식빵식빵,275,2025.06.04,1번째 방문,영수증,"가격이 저렴하고 양이 푸짐해요. 가성비 좋아요. 국물은 다른 해장국들과 비교해 맑은 편이지만 그렇다고 맛이 담백하고 깔끔하기보단 고기도, 국물도 감칠맛 폭탄입니다. 이 부분이 상당히 호불호가 갈릴 것 같아요. 우거지는 질기지도, 너무 무르지도 않고 딱 좋아요.",145,True
일등식당,dkfk7353,1181,2025.06.01,1번째 방문,,국물 깔끔하고 맛있어요,12,True
일등식당,닥피생,499,2025.06.01,1번째 방문,영수증,"깔끔한 국물이 인상적인 망원동 일등식당 일요일 점심 1시에 여자친구와 방문하였습니다. 도착했을 때 웨이팅이 있었고 약 15분 정도 기다려 입장하였는데, 2시까지도 계속 웨이팅이 있었습니다. 너무 배가 고파서 해장국 특사이즈를 주문. 큰 등뼈가 석탑처럼 3덩이 올라간 비쥬얼이 인상적이었으며, 살코기가 많이 붙어 있어 배부르게 먹을 수 있었습니다. 국물은 일반적인 뼈해장국보다 맑고 가벼워 뒷맛이 깔끔하였습니다. 우리 커플이 좋아하는 후암동의 일미집 감자탕과 비슷한 느낌이었습니다. 최근 성시경의 먹을텐데에 출연 이후 손님이 더 많아졌다고 하는데, 식사 위주 손님이 많아 다행히도 회전율은 좋아 많이 기다리지 않아도 되네요. 중간 중간 동네 포장 손님이 많은 것을 보니 맛집 신뢰도가 쭉올라가네요 ㅎㅎ",391,True
