candidate_term,candidate_type,ngram_size,positive_hint,review_count,avg_rating,avg_category_total_score,example_review
보쌈 시끄럽다,phrase,2,False,1,5.0,-2.5,확신의 맛집 무조건 반반보쌈으로 ㄱㄱ 단 시끄러운거 싫어하면 절대 평일 저녁엔 가지마세요 할저씨들 술시켜놓고 고성방가 심함..
갈비 주문,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
익숙하다 느낌,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
곱창 곱창,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
아니다 익숙하다,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
주문 홍대,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
처음 오다,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
처음 아니다,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
홍대 여기,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
느낌 곱창,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
오다 처음,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
곱창 갈비,phrase,2,False,1,5.0,0.0,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
존맛 살살,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
싶다 먹다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
돼지 털다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
예민하다 사람,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
먹다 그렇게,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
그렇게 싶다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
이면 싫어하다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
털다 잇다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
살살 녹다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
먹다 돼지,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
먹다 따다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
잇다 잇다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
그렇다 평소,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
따다 먹다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
평소 존맛,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
사람 이면,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
잇다 혹시,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
여기다 먹다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
잇다 그저,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
혹시 예민하다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
녹다 여기다,phrase,2,False,1,5.0,-1.0,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
목소리 지나치다,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
지키다 생각,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
목소리 낮추다,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
너무 무례하다,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
직원 부탁드리다,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
이렇다 부분,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
방문 어리다,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
않다 다시,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
제발 목소리,phrase,2,False,1,5.0,-4.0,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
