식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
쭌곱창,떤떠닝,180,2025.07.25,1번째 방문,영수증,닭발은 매콤하고 막창은 달달하고 궁합이 좋아요??,26,TRUE
쭌곱창,비숑모찌,22,2025.05.22,1번째 방문,영수증,"첫 방문이었는데 기대 이상으로 만족스러웠습니다!! 세트 메뉴는 양도 넉넉하고, 불향 가득한 쫄깃한 곱창이 너무 맛있었어요! 곁들여 나온 소스들도 다양해서 입맛에 맞게 즐길 수 있었습니당~~",105,TRUE
쭌곱창,Servabote,46,2025.09.06,1번째 방문,영수증,사장님이 친절하시고 아늑한 분위기에 모임을 즐기기 좋은 것 같아요. 진짜 술 먹을 수 있었으면 먹었을 분위기...제가 아파서 못 먹은 게 아쉬울 정도로 음식 맛도 좋네요!! 최고입니다아,103,TRUE
쭌곱창,블루커피80,1,2026.04.24,1번째 방문,영수증,맛있습니다 먹다보니 사진을 늦게 찍었네요 곱창좋아하시면 오세요^^,36,TRUE
쭌곱창,김가현357,36,2025.12.09,1번째 방문,영수증,메뉴가 알차고 다 맛있어요!!! 다음에 또 올게요 감사합니다????,35,TRUE
쭌곱창,qwer2718,7,2025.11.22,1번째 방문,영수증,여자친구랑 방문했어요. 가게도 너무 혼잡하지않고 아늑한 분위기에서 먹었습니다. 가성비도 좋고 사장님도 엄청 친절하셔요! (직접 구워주시고 맛있게 먹는 방법도 알려주세요) 리뷰보고 찾아온 곳인데 잘 찾아온것 같아요,118,TRUE
쭌곱창,모니모니99,21,2026.01.14,1번째 방문,영수증,넘 맛있어서 홍대 약속있으면 항상 쭌곱창 옵니다ㅎㅎ 곱창 땡길때 추천해요~~~! 담에 또 올게요!,54,TRUE
쭌곱창,ge****,81,2025.05.18,2번째 방문,영수증,"곱창먹으러 항상 오는 곳이에요! 여기가 홍대 주변에서 제일 맛있는 것 같아요 쫄깃쫄깃 매콤 달콤ㅜ 그냥 제발 여기 와주세요!! 그리고 사장님이 너무 착하세요!! 앞치마 주시는 센스까지,,????",106,TRUE
쭌곱창,포카리쑥,370,2026.04.02,1번째 방문,영수증,"너무 맛있어요~ 곱창과 닭발의 환상조합~ 이런곳은 첨입니다.맛나고, 분위기도 좋고, 직원분도 친절하고~ 홍대 나들이~ 더욱 즐겁네요~ 다음에 또 올게에요~^^",88,TRUE
쭌곱창,아보카도64,41,2025.03.28,1번째 방문,예약,쭌곱창 양도 많고 맛도 있어요 배부르게 잘 먹었습니다???? 잡내도 않나고 소스가 곱창에 잘 베어있어서 좋았습니다!! 담에 또 방문할게요??,75,TRUE
